location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Georgia,13,04/23/20, 53, 63, 118, 145, 156, 175, 210, 235, 251, 273, 284, 309, 339, 362, 371, 408, 448, 516, 586, 643, 877, 1178, 1274, 4, 5, 9, 13, 16, 18, 21, 25, 27, 29, 30, 34, 37, 40, 45, 50, 56, 60, 63, 74, 103, 127, 144, 19, 51, 103, 269, 484, 694, 1108, 1419, 1663, 1811, 2092, 2259, 2389, 2603, 2744, 2949, 3111, 3349, 3530, 3816, 3981, 4059, 4099
Hawaii,15,04/23/20, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 8, 11, 14, 19, 21, 24, 28, 32, 38, 52, 75, 115, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 5, 8, 12, 15, 43, 1, 2, 3, 15, 38, 42, 50, 66, 73, 83, 99, 113, 135, 150, 184, 210, 216, 226, 227, 280, 284, 289, 291
Idaho,16,04/23/20, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 7, 9, 11, 17, 23, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 0, 0, 1, 2, 3, 3, 6, 8, 11, 13, 16, 16, 16, 17, 17, 18, 18, 21, 22, 24, 24, 24, 24
Illinois,17,04/23/20, 130, 172, 228, 262, 302, 375, 446, 546, 567, 638, 686, 719, 825, 866, 990, 1086, 1233, 1353, 1470, 1736, 2084, 4285, 5970, 28, 30, 35, 43, 53, 64, 74, 80, 88, 95, 104, 112, 120, 129, 143, 159, 176, 195, 208, 236, 280, 506, 738, 59, 282, 546, 1264, 2286, 3638, 4452, 5179, 5854, 6274, 7383, 8007, 8602, 9137, 9805, 10564, 11129, 11857, 12483, 13202, 13636, 13790, 13970
Indiana,18,04/23/20, 27, 48, 52, 72, 99, 117, 126, 138, 151, 168, 179, 186, 202, 231, 254, 277, 304, 321, 364, 397, 497, 586, 647, 3, 5, 7, 7, 9, 12, 15, 16, 18, 18, 19, 21, 22, 23, 25, 29, 32, 35, 41, 49, 59, 72, 77, 16, 40, 88, 213, 356, 444, 605, 768, 956, 1043, 1165, 1278, 1392, 1478, 1581, 1718, 1811, 1965, 2086, 2269, 2380, 2448, 2468
Iowa,19,04/23/20, 9, 15, 18, 30, 43, 51, 55, 62, 66, 70, 75, 82, 97, 110, 124, 134, 153, 177, 191, 228, 316, 452, 711, 0, 0, 0, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 8, 9, 10, 11, 13, 15, 19, 24, 35, 51, 1, 1, 7, 45, 76, 112, 239, 265, 335, 356, 418, 448, 494, 568, 601, 629, 659, 683, 709, 804, 845, 860, 866
Kansas,20,04/23/20, 6, 10, 12, 14, 17, 20, 21, 24, 28, 30, 33, 36, 41, 44, 47, 55, 59, 73, 77, 119, 188, 294, 371, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 7, 8, 10, 19, 26, 33, 1, 4, 13, 54, 75, 94, 141, 158, 200, 223, 279, 300, 327, 357, 376, 399, 411, 436, 454, 487, 507, 517, 521
Kentucky,21,04/23/20, 8, 9, 13, 25, 29, 39, 51, 61, 69, 76, 86, 101, 111, 131, 153, 165, 177, 244, 298, 352, 464, 546, 596, 0, 0, 1, 1, 2, 3, 4, 5, 5, 6, 7, 8, 8, 10, 12, 14, 16, 20, 23, 29, 35, 44, 50, 9, 23, 65, 142, 192, 246, 356, 462, 549, 584, 663, 705, 757, 811, 847, 880, 908, 952, 1009, 1120, 1140, 1149, 1157
Louisiana,22,04/23/20, 55, 61, 76, 105, 121, 142, 171, 185, 197, 223, 244, 279, 298, 339, 351, 393, 438, 484, 543, 644, 766, 908, 1068, 7, 9, 11, 15, 17, 21, 22, 25, 27, 30, 36, 39, 40, 45, 49, 54, 61, 76, 83, 93, 120, 129, 150, 22, 44, 161, 366, 741, 887, 1213, 1557, 1916, 2055, 2291, 2466, 2582, 2744, 2948, 3187, 3479, 3722, 3949, 4305, 4425, 4553, 4660
Maine,23,04/23/20, 3, 6, 6, 13, 16, 19, 22, 24, 28, 31, 35, 38, 40, 42, 46, 55, 66, 69, 86, 120, 170, 253, 435, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 6, 7, 8, 9, 11, 12, 18, 28, 38, 11, 25, 37, 68, 87, 114, 158, 190, 216, 228, 285, 302, 317, 369, 407, 429, 454, 489, 513, 577, 590, 595, 600
Maryland,24,04/23/20, 23, 28, 36, 52, 77, 97, 101, 109, 119, 123, 133, 150, 162, 173, 197, 212, 221, 234, 277, 351, 461, 486, 643, 1, 3, 4, 6, 8, 11, 12, 14, 16, 17, 17, 20, 21, 22, 26, 29, 32, 36, 41, 45, 57, 75, 83, 11, 41, 72, 218, 348, 404, 619, 749, 890, 976, 1116, 1247, 1387, 1490, 1594, 1732, 1845, 1962, 2086, 2237, 2311, 2349, 2373
Massachusetts,25,04/23/20, 199, 268, 312, 394, 433, 470, 501, 566, 603, 637, 666, 708, 744, 773, 802, 867, 985, 1060, 1181, 1306, 1451, 1722, 2907, 37, 49, 57, 66, 69, 75, 80, 87, 92, 98, 104, 109, 117, 122, 129, 136, 148, 163, 175, 185, 225, 263, 447, 90, 239, 423, 1068, 1778, 2342, 3239, 3956, 4512, 5015, 5974, 6679, 7149, 7707, 8227, 8812, 9341, 10074, 10673, 11515, 11950, 12164, 12274
Michigan,26,04/23/20, 347, 510, 552, 713, 777, 864, 976, 1089, 1206, 1250, 1379, 1480, 1632, 1789, 1897, 2047, 2182, 2488, 2764, 3020, 3738, 4068, 4334, 62, 74, 104, 118, 123, 138, 150, 173, 189, 201, 215, 229, 241, 256, 286, 292, 320, 346, 368, 455, 545, 598, 683, 161, 403, 1037, 2458, 3992, 5477, 7080, 8583, 9787, 10640, 12184, 12981, 13768, 14864, 16200, 17627, 18939, 20164, 21314, 23471, 24516, 24996, 25434
Minnesota,27,04/23/20, 17, 29, 39, 42, 49, 57, 68, 77, 87, 94, 103, 111, 128, 143, 161, 173, 199, 236, 339, 474, 686, 1085, 1280, 1, 2, 2, 3, 4, 5, 6, 7, 7, 7, 8, 10, 10, 11, 13, 14, 18, 20, 24, 40, 46, 76, 99, 6, 24, 45, 123, 166, 203, 434, 534, 635, 686, 838, 886, 931, 1036, 1100, 1137, 1193, 1236, 1280, 1402, 1436, 1455, 1486
Mississippi,28,04/23/20, 8, 11, 15, 23, 29, 31, 40, 48, 52, 54, 59, 66, 72, 84, 94, 100, 115, 129, 145, 170, 241, 309, 322, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 10, 11, 14, 16, 19, 23, 26, 3, 7, 9, 37, 68, 92, 160, 196, 255, 275, 314, 329, 357, 394, 422, 447, 469, 513, 554, 603, 636, 647, 650
Missouri,29,04/23/20, 37, 61, 81, 94, 112, 118, 128, 141, 152, 170, 187, 201, 211, 221, 241, 253, 270, 282, 314, 380, 503, 554, 587, 6, 10, 11, 13, 14, 15, 16, 17, 19, 21, 22, 25, 26, 28, 32, 33, 34, 36, 40, 45, 55, 65, 78, 29, 67, 185, 304, 426, 542, 741, 856, 955, 1044, 1205, 1380, 1523, 1645, 1805, 1941, 2095, 2218, 2315, 2528, 2620, 2662, 2688
Montana,30,04/23/20, 4, 8, 12, 18, 20, 22, 30, 32, 35, 39, 42, 48, 54, 60, 67, 74, 85, 104, 122, 137, 171, 237, 323, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 8, 9, 11, 16, 22, 26, 3, 8, 12, 46, 76, 122, 175, 206, 231, 249, 278, 298, 318, 358, 377, 394, 413, 430, 458, 506, 529, 542, 547
Nebraska,31,04/23/20, 0, 0, 1, 1, 2, 3, 6, 7, 11, 13, 15, 20, 22, 27, 31, 36, 41, 57, 81, 92, 137, 159, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 6, 8, 11, 13, 21, 1, 5, 7, 17, 37, 47, 64, 92, 110, 115, 152, 156, 167, 184, 193, 196, 212, 215, 224, 249, 258, 260, 262
Nevada,32,04/23/20, 2, 4, 7, 13, 16, 18, 20, 23, 25, 29, 34, 35, 37, 48, 63, 74, 86, 105, 115, 145, 218, 362, 406, 0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 16, 22, 31, 40, 9, 17, 24, 91, 125, 153, 227, 279, 301, 335, 395, 408, 433, 453, 472, 502, 538, 571, 644, 691, 714, 732, 742
New Hampshire,33,04/23/20, 12, 13, 16, 22, 32, 37, 42, 50, 53, 61, 67, 77, 87, 99, 111, 126, 142, 178, 220, 290, 447, 553, 579, 0, 0, 1, 2, 2, 3, 4, 4, 4, 5, 6, 8, 8, 9, 10, 12, 15, 19, 22, 27, 35, 44, 60, 4, 8, 17, 107, 157, 219, 332, 417, 480, 519, 664, 711, 749, 804, 852, 875, 897, 962, 997, 1089, 1105, 1115, 1124
New Jersey,34,04/23/20, 418, 547, 639, 825, 914, 994, 1026, 1085, 1255, 1367, 1454, 1550, 1630, 1686, 1778, 1862, 1943, 2038, 2259, 2467, 2882, 3076, 3392, 94, 103, 118, 136, 162, 167, 179, 193, 203, 225, 237, 256, 259, 275, 288, 301, 312, 328, 352, 417, 469, 528, 588, 188, 407, 991, 2169, 3899, 5228, 6928, 8343, 9682, 10750, 12311, 13617, 14588, 15931, 17247, 18667, 19987, 21432, 22633, 24087, 25078, 25517, 25892
New Mexico,35,04/23/20, 0, 1, 2, 9, 12, 14, 19, 20, 21, 25, 30, 34, 40, 46, 51, 57, 67, 78, 104, 125, 178, 215, 342, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 3, 4, 5, 5, 7, 8, 9, 12, 17, 22, 33, 1, 3, 16, 30, 54, 86, 136, 184, 222, 234, 278, 292, 300, 341, 355, 368, 383, 397, 415, 454, 473, 480, 483
New York,36,04/23/20, 1543, 2344, 2941, 3282, 3797, 4182, 4433, 4794, 5211, 5479, 5687, 5838, 6227, 6646, 7398, 7823, 7920, 8143, 8612, 8757, 9267, 9579, 9766, 359, 528, 586, 694, 756, 785, 820, 885, 932, 983, 1025, 1073, 1136, 1206, 1271, 1350, 1393, 1433, 1504, 1602, 1687, 1780, 1892, 788, 2228, 5282, 11006, 16683, 22198, 29197, 34824, 39489, 44504, 51069, 57061, 61503, 67284, 72796, 78394, 84015, 89942, 94912, 101505, 106507, 108653, 110639
North Carolina,37,04/23/20, 36, 77, 113, 141, 160, 185, 203, 221, 228, 253, 266, 293, 315, 353, 383, 401, 423, 481, 526, 582, 747, 870, 1124, 3, 8, 10, 14, 18, 20, 22, 23, 25, 26, 28, 31, 33, 35, 39, 42, 46, 49, 55, 62, 70, 83, 121, 7, 39, 104, 323, 504, 708, 928, 1127, 1289, 1437, 1722, 1830, 1936, 2119, 2311, 2547, 2742, 2872, 3041, 3235, 3401, 3449, 3504
North Dakota,38,04/23/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 7, 13, 25, 65, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 9, 9, 0, 0, 1, 2, 2, 6, 9, 10, 25, 26, 28, 28, 29, 37, 37, 42, 48, 49, 49, 56, 56, 57, 66
Ohio,39,04/23/20, 14, 33, 43, 49, 60, 70, 79, 83, 97, 106, 116, 130, 135, 143, 149, 164, 181, 206, 261, 349, 418, 443, 479, 1, 3, 4, 6, 7, 8, 9, 10, 11, 11, 12, 14, 16, 17, 18, 21, 23, 26, 30, 39, 53, 63, 69, 11, 29, 61, 124, 246, 341, 494, 628, 745, 817, 894, 947, 1021, 1127, 1265, 1342, 1430, 1523, 1566, 1679, 1728, 1752, 1821
Oklahoma,40,04/23/20, 7, 16, 19, 25, 29, 36, 41, 45, 52, 60, 67, 70, 81, 99, 111, 117, 137, 150, 163, 215, 248, 271, 309, 0, 1, 1, 2, 3, 3, 3, 4, 5, 5, 6, 6, 7, 8, 9, 10, 12, 15, 18, 20, 25, 30, 32, 4, 11, 40, 89, 123, 188, 267, 304, 328, 367, 428, 476, 524, 585, 635, 656, 718, 746, 770, 837, 874, 882, 888
Oregon,41,04/23/20, 17, 21, 36, 48, 64, 80, 88, 94, 111, 123, 138, 155, 170, 182, 210, 239, 258, 315, 362, 387, 427, 680, 949, 0, 2, 4, 5, 6, 7, 8, 10, 10, 12, 14, 15, 17, 19, 22, 23, 26, 28, 34, 39, 50, 59, 114, 11, 21, 64, 142, 230, 292, 480, 593, 727, 806, 898, 1011, 1074, 1159, 1242, 1343, 1465, 1530, 1604, 1850, 1908, 1934, 1969
Pennsylvania,42,04/23/20, 106, 161, 191, 254, 322, 372, 421, 440, 467, 532, 546, 583, 620, 724, 805, 830, 861, 935, 1008, 1111, 1341, 1665, 1886, 22, 23, 30, 42, 46, 54, 60, 64, 70, 76, 79, 88, 95, 99, 105, 114, 120, 126, 133, 162, 169, 223, 277, 82, 211, 453, 832, 1434, 1938, 2528, 2960, 3324, 3741, 4301, 4926, 5273, 5734, 6347, 6751, 7227, 7694, 8045, 8637, 9005, 9250, 9393
Rhode Island,44,04/23/20, 9, 12, 12, 14, 18, 20, 21, 24, 28, 29, 31, 35, 39, 42, 44, 49, 54, 57, 64, 72, 80, 102, 120, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 11, 13, 20, 21, 4, 13, 31, 71, 94, 114, 146, 184, 205, 230, 275, 308, 326, 355, 384, 412, 433, 464, 488, 540, 552, 559, 570
South Carolina,45,04/23/20, 24, 32, 34, 47, 54, 58, 62, 68, 78, 85, 98, 121, 128, 139, 155, 167, 192, 224, 261, 320, 383, 423, 458, 1, 2, 4, 5, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 21, 23, 30, 36, 43, 48, 53, 17, 39, 68, 145, 212, 310, 475, 547, 616, 663, 750, 828, 873, 969, 1043, 1133, 1218, 1285, 1363, 1469, 1541, 1558, 1571
South Dakota,46,04/23/20, 0, 1, 3, 5, 9, 13, 21, 26, 33, 41, 45, 61, 73, 77, 85, 109, 132, 190, 239, 351, 469, 574, 880, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 6, 7, 9, 12, 14, 18, 24, 40, 57, 99, 3, 6, 11, 100, 107, 133, 258, 307, 346, 392, 593, 610, 638, 719, 743, 750, 775, 800, 824, 899, 931, 951, 956
Tennessee,47,04/23/20, 43, 51, 62, 78, 99, 109, 118, 142, 165, 192, 221, 243, 250, 280, 296, 307, 328, 384, 426, 507, 531, 582, 812, 4, 4, 6, 9, 11, 12, 14, 16, 18, 19, 21, 24, 28, 32, 34, 35, 38, 41, 48, 60, 69, 71, 72, 25, 55, 137, 235, 413, 565, 799, 955, 1101, 1170, 1335, 1458, 1523, 1678, 1875, 2007, 2129, 2323, 2482, 2689, 2781, 2809, 2834
Texas,48,04/23/20, 92, 143, 165, 188, 217, 258, 303, 339, 371, 399, 422, 445, 472, 499, 514, 578, 624, 691, 771, 910, 1252, 1552, 1754, 19, 20, 21, 24, 28, 31, 36, 38, 40, 45, 47, 50, 53, 56, 60, 64, 72, 77, 91, 104, 127, 154, 185, 52, 111, 257, 504, 868, 1168, 1595, 1903, 2189, 2371, 2805, 3014, 3209, 3547, 3874, 4120, 4375, 4698, 5002, 5461, 5659, 5735, 5807
Utah,49,04/23/20, 6, 9, 12, 15, 23, 26, 30, 34, 35, 42, 48, 54, 58, 66, 78, 85, 95, 112, 125, 140, 175, 236, 272, 0, 0, 1, 2, 3, 4, 4, 4, 5, 6, 6, 8, 8, 10, 10, 13, 14, 14, 17, 19, 23, 28, 30, 6, 14, 50, 143, 196, 235, 284, 347, 396, 431, 490, 520, 576, 618, 663, 708, 748, 787, 822, 858, 884, 891, 921
Vermont,50,04/23/20, 12, 15, 24, 33, 42, 54, 60, 66, 77, 85, 87, 90, 96, 105, 124, 131, 143, 164, 186, 231, 260, 358, 488, 1, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 10, 11, 11, 12, 13, 14, 16, 18, 23, 31, 36, 45, 8, 21, 58, 156, 212, 301, 392, 437, 484, 518, 643, 720, 751, 783, 843, 891, 939, 980, 1031, 1086, 1125, 1140, 1151
Virginia,51,04/23/20, 42, 63, 77, 115, 142, 170, 176, 191, 208, 236, 259, 283, 312, 351, 365, 393, 447, 521, 597, 691, 955, 1075, 1763, 3, 4, 6, 9, 10, 11, 13, 15, 17, 19, 20, 24, 26, 27, 29, 31, 36, 44, 52, 58, 78, 96, 154, 11, 35, 112, 281, 392, 493, 792, 942, 1078, 1195, 1471, 1568, 1665, 1858, 1985, 2110, 2219, 2321, 2439, 2810, 2881, 2933, 2977
Washington,53,04/23/20, 73, 90, 102, 140, 201, 235, 290, 318, 333, 344, 368, 387, 411, 481, 527, 584, 767, 886, 1029, 1159, 1365, 1490, 2285, 7, 10, 11, 15, 21, 23, 25, 28, 32, 34, 37, 40, 45, 50, 54, 63, 78, 100, 111, 138, 167, 183, 292, 116, 199, 329, 588, 972, 1138, 1563, 1895, 2279, 2408, 2665, 2933, 3238, 3494, 3734, 4081, 4383, 4631, 4855, 5537, 5861, 6008, 6033
West Virginia,54,04/23/20, 0, 0, 1, 2, 2, 3, 3, 4, 5, 6, 6, 7, 8, 10, 11, 16, 17, 21, 25, 37, 77, 129, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 8, 10, 13, 1, 1, 1, 5, 15, 26, 37, 41, 42, 43, 46, 47, 48, 60, 61, 63, 67, 83, 85, 107, 107, 108, 108
Wisconsin,55,04/23/20, 28, 50, 64, 83, 108, 119, 132, 155, 170, 189, 194, 207, 222, 244, 256, 277, 325, 365, 447, 535, 615, 689, 806, 5, 5, 7, 8, 10, 13, 16, 18, 19, 21, 23, 24, 27, 28, 31, 33, 37, 45, 50, 59, 66, 84, 94, 29, 59, 142, 283, 450, 635, 791, 932, 1143, 1273, 1448, 1607, 1803, 1927, 2020, 2165, 2279, 2387, 2506, 2678, 2781, 2831, 2904
Wyoming,56,04/23/20, 0, 0, 0, 0, 1, 2, 2, 3, 4, 4, 5, 6, 7, 9, 13, 15, 23, 33, 45, 63, 102, 138, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 5, 7, 9, 22, 0, 0, 1, 6, 17, 22, 30, 36, 37, 42, 50, 55, 92, 94, 98, 109, 113, 128, 135, 151, 154, 155, 155
US National,US,04/23/20, 5250, 7452, 9040, 10771, 12478, 14173, 15451, 16134, 17015, 18199, 19137, 19794, 21343, 21902, 22930, 24680, 25477, 27425, 30483, 33585, 38747, 45578, 49095, 1042, 1362, 1533, 1729, 1929, 2206, 2301, 2417, 2522, 2704, 2822, 2901, 2972, 3184, 3282, 3431, 3646, 3869, 4189, 4651, 5415, 6058, 6919, 2162, 5657, 13047, 29071, 46236, 62450, 83457, 100374, 115242, 127489, 146786, 161216, 173361, 188700, 203571, 218994, 233668, 249534, 262832, 283485, 295870, 301871, 306378
Alabama,1,04/24/20, 23, 33, 36, 43, 54, 66, 76, 80, 88, 97, 106, 111, 125, 138, 148, 158, 164, 178, 204, 271, 320, 404, 575, 0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 11, 12, 13, 13, 17, 18, 19, 21, 24, 35, 45, 50, 13, 28, 90, 164, 249, 319, 399, 486, 551, 619, 714, 753, 803, 863, 928, 980, 1026, 1090, 1165, 1249, 1291, 1312, 1334
Alaska,2,04/24/20, 0, 1, 1, 3, 5, 6, 7, 9, 10, 11, 12, 15, 17, 20, 25, 28, 33, 39, 49, 67, 85, 98, 135, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 6, 7, 8, 9, 13, 4, 10, 15, 29, 39, 57, 100, 117, 125, 137, 158, 168, 173, 186, 197, 203, 216, 230, 239, 251, 255, 257, 258
Arizona,4,04/24/20, 35, 38, 70, 93, 157, 188, 209, 235, 256, 307, 324, 343, 374, 400, 427, 476, 510, 534, 578, 671, 851, 1079, 1340, 6, 8, 10, 13, 18, 23, 26, 27, 32, 35, 36, 40, 43, 46, 49, 50, 54, 58, 68, 83, 95, 102, 129, 26, 61, 165, 403, 598, 787, 1064, 1336, 1599, 1756, 2062, 2333, 2489, 2734, 2942, 3167, 3373, 3585, 3768, 4002, 4180, 4239, 4318
Arkansas,5,04/24/20, 1, 2, 3, 6, 7, 9, 11, 12, 14, 17, 19, 22, 25, 33, 37, 41, 44, 51, 60, 75, 119, 130, 208, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 6, 7, 10, 13, 19, 6, 8, 15, 31, 70, 84, 109, 120, 140, 144, 170, 177, 183, 191, 203, 213, 234, 250, 256, 276, 285, 285, 285
California,6,04/24/20, 110, 238, 277, 322, 375, 474, 563, 638, 717, 783, 843, 978, 1052, 1100, 1143, 1377, 1572, 1749, 1863, 2294, 3022, 4094, 5185, 17, 31, 39, 44, 53, 64, 79, 92, 102, 110, 120, 137, 144, 160, 172, 185, 203, 230, 245, 307, 393, 550, 704, 125, 279, 545, 1566, 2346, 3329, 4485, 5365, 6448, 7139, 8195, 8756, 9544, 10378, 10992, 11752, 12378, 13129, 13611, 14874, 15429, 16091, 16189
Colorado,8,04/24/20, 51, 84, 89, 141, 179, 212, 230, 258, 277, 289, 321, 331, 346, 364, 382, 425, 449, 478, 537, 710, 854, 1082, 1286, 10, 12, 15, 19, 25, 30, 31, 33, 37, 39, 42, 44, 45, 48, 50, 53, 57, 63, 75, 86, 110, 137, 151, 32, 87, 240, 485, 786, 1074, 1415, 1677, 1927, 2121, 2392, 2577, 2762, 3021, 3228, 3488, 3713, 3953, 4206, 4599, 4770, 4845, 4903
Connecticut,9,04/24/20, 99, 102, 139, 182, 217, 238, 285, 296, 327, 384, 418, 438, 462, 499, 543, 592, 632, 695, 724, 855, 1029, 1135, 1318, 14, 21, 27, 29, 37, 41, 45, 49, 55, 61, 65, 72, 75, 80, 85, 88, 98, 107, 117, 132, 151, 159, 205, 63, 163, 308, 880, 1222, 1531, 2046, 2358, 2682, 2958, 3482, 3747, 4179, 4516, 4968, 5392, 5780, 6172, 6467, 6904, 7257, 7419, 7539
Delaware,10,04/24/20, 2, 2, 3, 5, 6, 8, 10, 12, 13, 14, 17, 19, 20, 26, 28, 34, 37, 41, 48, 68, 107, 144, 164, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 8, 9, 11, 16, 20, 24, 1, 7, 12, 25, 46, 68, 93, 118, 161, 189, 209, 222, 236, 251, 287, 306, 320, 356, 377, 391, 413, 423, 435
Florida,12,04/24/20, 117, 238, 307, 392, 452, 493, 571, 622, 693, 724, 832, 943, 1026, 1119, 1250, 1328, 1501, 1591, 1663, 1815, 2512, 3153, 3452, 22, 31, 44, 60, 67, 75, 90, 94, 101, 107, 118, 132, 138, 155, 167, 182, 193, 204, 215, 253, 346, 399, 456, 99, 272, 683, 1448, 2415, 3385, 4544, 5719, 6427, 7024, 7640, 8222, 8828, 9574, 10174, 10867, 11473, 12213, 12741, 13734, 14441, 14742, 14868
Georgia,13,04/24/20, 48, 52, 119, 141, 158, 178, 201, 238, 265, 272, 293, 328, 340, 366, 378, 416, 451, 515, 613, 663, 929, 1141, 1300, 4, 5, 12, 15, 20, 22, 24, 26, 28, 30, 35, 36, 38, 40, 41, 43, 50, 61, 66, 71, 112, 138, 144, 28, 64, 128, 301, 492, 704, 1149, 1469, 1683, 1833, 2086, 2279, 2425, 2679, 2819, 2982, 3142, 3377, 3563, 3882, 4055, 4129, 4166
Hawaii,15,04/24/20, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 8, 9, 12, 15, 18, 21, 23, 30, 37, 55, 74, 98, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 7, 11, 17, 31, 1, 1, 3, 21, 42, 46, 54, 76, 86, 97, 116, 126, 138, 153, 177, 199, 203, 216, 217, 257, 263, 265, 277
Idaho,16,04/24/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 5, 6, 7, 10, 22, 32, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 1, 4, 6, 8, 13, 13, 13, 13, 13, 13, 13, 17, 19, 21, 22, 22, 22
Illinois,17,04/24/20, 118, 161, 197, 236, 291, 357, 429, 515, 557, 595, 630, 719, 818, 865, 926, 1043, 1192, 1324, 1456, 1682, 2039, 4299, 5843, 23, 31, 33, 41, 52, 59, 69, 82, 92, 98, 102, 112, 122, 128, 147, 162, 176, 189, 208, 237, 282, 558, 776, 46, 252, 519, 1226, 2265, 3635, 4473, 5218, 5914, 6357, 7423, 8100, 8691, 9259, 9930, 10693, 11233, 11992, 12622, 13344, 13788, 13932, 14097
Indiana,18,04/24/20, 28, 48, 51, 74, 97, 113, 122, 142, 153, 169, 189, 197, 217, 230, 249, 283, 321, 343, 373, 421, 527, 607, 626, 3, 4, 6, 7, 9, 12, 13, 15, 16, 17, 19, 21, 22, 24, 26, 31, 34, 36, 38, 49, 55, 68, 79, 14, 32, 87, 219, 381, 466, 625, 782, 957, 1040, 1152, 1267, 1365, 1464, 1588, 1705, 1799, 1942, 2063, 2250, 2353, 2424, 2442
Iowa,19,04/24/20, 9, 14, 23, 33, 40, 48, 56, 68, 77, 81, 87, 95, 108, 116, 128, 145, 157, 187, 229, 260, 386, 519, 793, 0, 0, 0, 1, 2, 3, 4, 5, 5, 5, 6, 7, 8, 9, 10, 12, 13, 14, 17, 21, 31, 37, 68, 2, 5, 13, 67, 92, 142, 299, 333, 402, 417, 493, 528, 585, 679, 721, 754, 800, 831, 856, 952, 996, 1003, 1008
Kansas,20,04/24/20, 3, 6, 10, 15, 18, 22, 24, 25, 29, 31, 34, 37, 41, 44, 46, 52, 65, 70, 83, 118, 222, 345, 386, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 6, 7, 7, 8, 9, 12, 18, 26, 30, 0, 6, 20, 67, 97, 117, 168, 189, 233, 252, 302, 324, 354, 393, 421, 451, 460, 487, 516, 549, 568, 582, 586
