location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Vermont,50,05/01/20, 7, 12, 16, 23, 28, 33, 42, 55, 64, 72, 84, 87, 92, 103, 113, 127, 148, 162, 169, 211, 289, 427, 517, 0, 0, 1, 1, 2, 3, 4, 6, 7, 7, 8, 9, 10, 11, 12, 14, 15, 19, 22, 23, 35, 49, 68, 2, 12, 46, 136, 192, 268, 374, 423, 494, 524, 709, 776, 805, 866, 918, 970, 1014, 1054, 1096, 1141, 1176, 1189, 1200
Virginia,51,05/01/20, 27, 29, 57, 122, 148, 222, 230, 249, 282, 297, 324, 343, 371, 463, 525, 583, 637, 787, 889, 1082, 1261, 1379, 1900, 2, 3, 4, 9, 13, 15, 18, 21, 24, 28, 30, 35, 39, 41, 49, 56, 64, 74, 88, 105, 122, 180, 258, 12, 58, 214, 470, 577, 805, 1260, 1524, 1744, 1897, 2504, 2647, 2795, 3064, 3235, 3435, 3620, 3769, 3951, 4529, 4663, 4742, 4815
Washington,53,05/01/20, 60, 82, 93, 125, 169, 259, 315, 349, 374, 440, 499, 526, 539, 552, 571, 622, 696, 738, 901, 1027, 1252, 1330, 1373, 2, 7, 7, 11, 20, 23, 27, 31, 39, 42, 45, 50, 54, 56, 63, 68, 73, 79, 90, 102, 122, 157, 204, 53, 114, 274, 522, 845, 1128, 1588, 1908, 2258, 2390, 2700, 2954, 3172, 3518, 3740, 3974, 4182, 4517, 4770, 5235, 5416, 5488, 5507
West Virginia,54,05/01/20, 0, 0, 1, 1, 2, 3, 4, 5, 5, 7, 8, 10, 12, 13, 18, 21, 24, 30, 37, 63, 132, 156, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 6, 12, 17, 27, 1, 2, 3, 11, 26, 56, 83, 89, 91, 91, 103, 106, 107, 136, 140, 146, 158, 176, 182, 200, 202, 204, 204
Wisconsin,55,05/01/20, 9, 20, 39, 51, 58, 76, 86, 97, 110, 126, 155, 178, 189, 213, 228, 306, 345, 377, 433, 502, 642, 1067, 1682, 1, 1, 3, 6, 7, 8, 10, 11, 12, 14, 16, 18, 21, 25, 26, 29, 35, 39, 49, 56, 73, 114, 167, 17, 37, 103, 326, 396, 687, 857, 1009, 1150, 1246, 1527, 1651, 1769, 1948, 2053, 2155, 2251, 2327, 2415, 2545, 2605, 2648, 2669
Wyoming,56,05/01/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 5, 8, 10, 15, 26, 32, 43, 64, 116, 175, 222, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 7, 11, 20, 24, 27, 3, 6, 6, 26, 34, 36, 50, 61, 65, 81, 119, 131, 182, 188, 190, 222, 230, 252, 262, 281, 302, 302, 302
US National,US,05/01/20, 1194, 1829, 2813, 3583, 4001, 5236, 6177, 6296, 6594, 6957, 7434, 8177, 8623, 9309, 9874, 10782, 11654, 12121, 13092, 15505, 23081, 25136, 29235, 255, 358, 516, 610, 688, 779, 925, 985, 1027, 1069, 1156, 1235, 1284, 1391, 1415, 1511, 1602, 1711, 1926, 2188, 2982, 3426, 3547, 656, 1875, 5115, 12563, 18915, 26316, 36942, 44763, 51447, 56524, 67024, 72698, 77685, 84935, 91109, 97225, 103051, 109463, 114931, 124590, 129379, 131553, 133212
Alabama,1,05/02/20, 8, 10, 17, 32, 44, 62, 70, 78, 85, 94, 109, 124, 143, 158, 181, 193, 211, 236, 271, 331, 382, 498, 643, 0, 0, 1, 2, 3, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 20, 24, 27, 33, 44, 73, 8, 19, 74, 137, 247, 358, 437, 498, 529, 576, 689, 739, 791, 857, 910, 960, 988, 1041, 1096, 1206, 1244, 1266, 1276
Alaska,2,05/02/20, 0, 0, 0, 2, 3, 5, 7, 8, 9, 11, 12, 16, 18, 25, 30, 38, 43, 57, 80, 165, 209, 260, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 5, 6, 7, 13, 20, 25, 30, 6, 11, 11, 26, 37, 84, 165, 186, 200, 205, 237, 253, 258, 270, 282, 290, 321, 349, 356, 380, 385, 389, 390
Arizona,4,05/02/20, 9, 15, 29, 53, 64, 90, 97, 117, 129, 152, 201, 219, 284, 333, 376, 405, 452, 538, 592, 693, 846, 1034, 1310, 1, 2, 4, 7, 10, 11, 12, 15, 18, 22, 24, 28, 31, 37, 40, 42, 44, 53, 62, 68, 92, 113, 150, 13, 43, 133, 370, 448, 636, 871, 1087, 1253, 1360, 1767, 1973, 2077, 2316, 2458, 2559, 2723, 2918, 3046, 3244, 3385, 3406, 3437
Arkansas,5,05/02/20, 0, 0, 2, 3, 3, 5, 6, 8, 9, 11, 12, 16, 17, 18, 26, 28, 35, 46, 56, 80, 111, 204, 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 5, 8, 14, 16, 35, 4, 8, 10, 27, 51, 59, 76, 91, 97, 101, 135, 139, 142, 154, 171, 177, 187, 245, 252, 271, 283, 283, 284
California,6,05/02/20, 33, 52, 72, 97, 107, 135, 164, 205, 226, 256, 274, 310, 387, 433, 490, 525, 586, 640, 757, 932, 1169, 1693, 2232, 4, 6, 11, 17, 21, 23, 26, 31, 36, 41, 45, 48, 53, 65, 74, 81, 87, 103, 114, 144, 180, 211, 296, 26, 70, 167, 562, 806, 1140, 1832, 2216, 2638, 2903, 3566, 3795, 4117, 4472, 4670, 4946, 5128, 5391, 5621, 6176, 6423, 6678, 6710
Colorado,8,05/02/20, 13, 21, 28, 40, 48, 59, 72, 83, 99, 108, 119, 130, 137, 160, 176, 201, 218, 232, 272, 297, 361, 459, 572, 1, 1, 3, 5, 7, 9, 11, 12, 14, 15, 18, 20, 21, 24, 26, 27, 31, 34, 37, 44, 58, 71, 87, 9, 34, 96, 242, 370, 518, 693, 818, 931, 1005, 1122, 1222, 1288, 1436, 1513, 1630, 1747, 1839, 1943, 2127, 2198, 2225, 2247
Connecticut,9,05/02/20, 13, 16, 18, 27, 32, 36, 41, 47, 50, 55, 59, 63, 69, 77, 82, 84, 103, 111, 134, 143, 158, 206, 268, 3, 4, 5, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19, 21, 23, 25, 28, 31, 33, 38, 45, 61, 69, 13, 41, 83, 232, 334, 407, 562, 647, 760, 822, 974, 1036, 1148, 1218, 1340, 1466, 1581, 1702, 1776, 1899, 1986, 2040, 2068
Delaware,10,05/02/20, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 5, 6, 6, 9, 10, 16, 25, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 5, 6, 11, 0, 0, 2, 6, 9, 13, 17, 23, 35, 47, 53, 56, 60, 67, 82, 84, 85, 93, 99, 103, 109, 111, 113
Florida,12,05/02/20, 17, 41, 65, 96, 109, 129, 150, 161, 197, 214, 224, 249, 285, 307, 321, 350, 385, 425, 449, 513, 866, 951, 1182, 6, 10, 12, 15, 19, 22, 25, 29, 33, 36, 39, 46, 50, 58, 61, 66, 68, 75, 78, 91, 140, 157, 191, 25, 73, 224, 494, 811, 1202, 1616, 2058, 2306, 2500, 2759, 2927, 3136, 3419, 3628, 3895, 4095, 4357, 4521, 4875, 5119, 5204, 5250
Georgia,13,05/02/20, 9, 22, 49, 63, 85, 96, 108, 126, 163, 172, 182, 199, 208, 237, 256, 295, 347, 417, 492, 562, 687, 749, 850, 0, 0, 4, 6, 7, 9, 10, 11, 14, 15, 18, 21, 23, 25, 28, 33, 35, 47, 54, 58, 77, 97, 106, 11, 28, 75, 209, 298, 470, 791, 959, 1097, 1183, 1414, 1538, 1613, 1829, 1907, 2028, 2144, 2272, 2373, 2625, 2675, 2691, 2721
Hawaii,15,05/02/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 5, 7, 9, 16, 27, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 5, 7, 46, 1, 1, 1, 9, 11, 12, 15, 19, 20, 23, 28, 31, 36, 43, 65, 88, 89, 92, 92, 143, 145, 145, 147
Idaho,16,05/02/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 6, 8, 9, 14, 22, 41, 61, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 4, 9, 0, 0, 5, 9, 9, 9, 11, 24, 25, 25, 26, 26, 26, 30, 30, 30, 31, 33, 34, 34, 37, 37, 39
Illinois,17,05/02/20, 17, 33, 38, 53, 65, 83, 95, 104, 123, 140, 147, 178, 197, 226, 251, 263, 283, 295, 348, 379, 558, 965, 1335, 3, 4, 8, 12, 13, 16, 18, 20, 26, 28, 31, 34, 36, 38, 41, 45, 51, 59, 62, 75, 87, 179, 253, 8, 52, 158, 367, 633, 1052, 1323, 1564, 1768, 1886, 2249, 2447, 2604, 2751, 2946, 3177, 3314, 3517, 3688, 3888, 4019, 4054, 4102
Indiana,18,05/02/20, 2, 13, 19, 33, 41, 51, 64, 79, 85, 98, 114, 128, 139, 156, 172, 197, 222, 274, 311, 394, 516, 620, 767, 1, 1, 2, 3, 3, 4, 5, 7, 8, 9, 11, 13, 15, 16, 17, 20, 21, 28, 32, 39, 51, 66, 76, 15, 32, 54, 141, 243, 341, 469, 587, 701, 740, 874, 961, 1040, 1148, 1234, 1297, 1341, 1396, 1441, 1578, 1643, 1680, 1695
Iowa,19,05/02/20, 8, 19, 27, 44, 57, 68, 74, 82, 108, 116, 125, 132, 145, 149, 167, 207, 245, 287, 341, 413, 691, 889, 1062, 1, 1, 2, 3, 4, 6, 6, 8, 9, 10, 11, 12, 13, 15, 17, 21, 24, 26, 38, 49, 68, 105, 124, 3, 11, 38, 149, 224, 360, 620, 696, 856, 906, 1114, 1187, 1261, 1433, 1509, 1576, 1663, 1686, 1745, 1933, 1986, 2007, 2020
Kansas,20,05/02/20, 0, 3, 4, 6, 8, 10, 14, 15, 17, 20, 22, 25, 30, 33, 35, 41, 47, 68, 97, 142, 308, 406, 476, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 8, 20, 37, 47, 61, 2, 8, 16, 101, 108, 155, 229, 244, 327, 347, 436, 450, 466, 506, 515, 530, 545, 555, 565, 601, 611, 621, 624
Kentucky,21,05/02/20, 6, 12, 20, 30, 36, 46, 63, 71, 101, 136, 152, 170, 180, 211, 230, 248, 267, 353, 462, 598, 689, 848, 1011, 0, 0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 14, 16, 18, 22, 24, 32, 39, 47, 63, 73, 102, 119, 13, 32, 90, 248, 345, 498, 694, 868, 1017, 1080, 1298, 1362, 1482, 1644, 1730, 1820, 1885, 1926, 2008, 2181, 2217, 2232, 2252
Louisiana,22,05/02/20, 6, 6, 8, 13, 18, 23, 25, 28, 31, 35, 41, 49, 56, 59, 63, 68, 76, 81, 97, 110, 146, 167, 183, 0, 1, 1, 2, 3, 4, 5, 6, 6, 8, 9, 9, 11, 12, 14, 18, 19, 19, 21, 25, 31, 36, 43, 4, 15, 39, 88, 172, 196, 270, 375, 458, 493, 557, 606, 644, 687, 755, 838, 933, 1002, 1052, 1141, 1171, 1196, 1212
Maine,23,05/02/20, 1, 2, 4, 6, 8, 9, 11, 14, 17, 20, 25, 31, 40, 46, 52, 65, 79, 90, 127, 165, 300, 415, 461, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 6, 7, 9, 12, 21, 34, 41, 58, 2, 27, 35, 67, 86, 132, 188, 222, 251, 263, 339, 361, 367, 452, 514, 545, 591, 604, 627, 684, 690, 692, 693
Maryland,24,05/02/20, 2, 2, 5, 10, 14, 18, 21, 24, 25, 29, 31, 34, 36, 38, 42, 49, 52, 59, 63, 138, 176, 195, 249, 0, 0, 0, 1, 1, 2, 3, 3, 4, 4, 5, 6, 7, 7, 8, 8, 10, 11, 15, 17, 21, 24, 28, 1, 4, 40, 76, 108, 129, 189, 236, 278, 300, 354, 387, 422, 452, 494, 537, 565, 597, 637, 680, 702, 720, 726
Massachusetts,25,05/02/20, 17, 37, 44, 54, 64, 70, 77, 84, 94, 102, 112, 116, 121, 130, 144, 155, 163, 174, 183, 214, 262, 290, 348, 7, 8, 11, 15, 17, 18, 21, 22, 23, 26, 28, 29, 31, 32, 34, 35, 37, 43, 46, 51, 61, 79, 84, 13, 43, 104, 279, 445, 570, 789, 1018, 1170, 1318, 1543, 1693, 1812, 1934, 2070, 2229, 2372, 2561, 2720, 2921, 3025, 3077, 3106
Michigan,26,05/02/20, 35, 67, 103, 123, 173, 195, 212, 239, 268, 298, 326, 355, 393, 425, 485, 514, 560, 646, 707, 796, 909, 1157, 1679, 13, 17, 24, 32, 37, 41, 45, 52, 57, 60, 66, 68, 74, 80, 88, 97, 101, 116, 133, 146, 182, 214, 245, 33, 78, 291, 760, 1250, 1734, 2237, 2737, 3135, 3382, 3951, 4258, 4502, 4820, 5232, 5698, 6074, 6428, 6801, 7539, 7824, 7972, 8082
Minnesota,27,05/02/20, 21, 29, 38, 58, 77, 100, 116, 133, 151, 164, 185, 201, 243, 262, 280, 312, 421, 509, 822, 1105, 1429, 1957, 2196, 0, 1, 2, 3, 6, 9, 10, 11, 13, 15, 16, 21, 22, 24, 25, 28, 35, 53, 70, 111, 147, 190, 284, 11, 50, 90, 308, 448, 560, 1167, 1388, 1591, 1729, 2262, 2328, 2439, 2755, 2905, 2985, 3099, 3147, 3239, 3554, 3635, 3663, 3745
Mississippi,28,05/02/20, 3, 10, 11, 18, 20, 30, 38, 45, 49, 58, 67, 71, 84, 104, 115, 123, 127, 164, 179, 244, 363, 429, 562, 0, 0, 0, 1, 1, 2, 3, 4, 4, 5, 6, 6, 8, 9, 10, 12, 14, 18, 21, 26, 33, 37, 47, 3, 6, 19, 81, 119, 145, 231, 297, 381, 417, 502, 521, 559, 607, 643, 687, 727, 784, 866, 928, 993, 1006, 1009
Missouri,29,05/02/20, 8, 11, 24, 33, 44, 45, 51, 59, 69, 74, 78, 88, 104, 119, 135, 148, 170, 186, 208, 286, 359, 475, 490, 1, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 18, 20, 23, 29, 31, 38, 46, 76, 13, 27, 79, 172, 220, 291, 406, 478, 541, 582, 696, 759, 825, 966, 1039, 1101, 1186, 1226, 1273, 1398, 1438, 1460, 1481
Montana,30,05/02/20, 6, 7, 13, 23, 26, 32, 40, 45, 54, 59, 65, 83, 98, 108, 125, 147, 172, 193, 217, 246, 310, 372, 440, 0, 0, 0, 1, 2, 2, 3, 4, 4, 5, 6, 7, 7, 9, 10, 13, 17, 22, 24, 25, 30, 39, 47, 3, 18, 28, 99, 159, 220, 314, 381, 431, 467, 547, 581, 605, 681, 704, 741, 781, 841, 892, 1004, 1030, 1044, 1058
Nebraska,31,05/02/20, 0, 0, 0, 2, 5, 7, 8, 10, 14, 18, 22, 30, 34, 42, 51, 56, 65, 79, 103, 143, 205, 249, 273, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 5, 6, 8, 10, 13, 19, 23, 34, 44, 3, 23, 30, 54, 70, 120, 158, 205, 239, 246, 315, 322, 348, 391, 420, 426, 442, 458, 494, 545, 571, 577, 589
Nevada,32,05/02/20, 0, 0, 1, 2, 4, 5, 6, 8, 11, 13, 20, 24, 27, 33, 47, 63, 93, 138, 194, 270, 342, 478, 509, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 6, 7, 8, 13, 16, 24, 30, 49, 57, 6, 7, 9, 38, 66, 129, 271, 339, 349, 361, 453, 469, 504, 530, 549, 583, 606, 635, 700, 721, 745, 745, 753
New Hampshire,33,05/02/20, 6, 8, 16, 27, 33, 44, 61, 66, 69, 88, 109, 128, 143, 158, 187, 230, 264, 323, 407, 463, 602, 707, 716, 0, 0, 2, 3, 4, 4, 5, 6, 7, 8, 10, 12, 14, 17, 21, 26, 31, 39, 44, 56, 68, 86, 99, 0, 7, 74, 235, 332, 450, 670, 800, 891, 961, 1197, 1269, 1322, 1404, 1515, 1561, 1645, 1767, 1835, 2050, 2101, 2116, 2132
New Jersey,34,05/02/20, 33, 77, 90, 104, 120, 135, 149, 165, 184, 203, 216, 233, 248, 252, 264, 283, 309, 319, 336, 360, 423, 480, 529, 13, 22, 25, 31, 35, 38, 44, 49, 53, 56, 61, 64, 69, 75, 75, 77, 80, 83, 90, 103, 124, 126, 136, 29, 73, 221, 537, 931, 1258, 1687, 2079, 2412, 2710, 3065, 3370, 3630, 3915, 4251, 4644, 4984, 5380, 5690, 6062, 6289, 6385, 6471
New Mexico,35,05/02/20, 2, 3, 4, 8, 12, 15, 18, 23, 27, 34, 43, 47, 56, 60, 65, 75, 81, 92, 123, 190, 219, 248, 287, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 10, 12, 25, 27, 29, 34, 1, 4, 20, 36, 69, 99, 157, 222, 300, 331, 387, 412, 419, 457, 484, 506, 529, 555, 601, 656, 691, 698, 705
New York,36,05/02/20, 164, 294, 349, 451, 558, 639, 699, 737, 776, 840, 903, 927, 948, 1041, 1139, 1258, 1313, 1350, 1398, 1443, 1564, 1596, 1644, 61, 102, 124, 147, 164, 196, 200, 216, 232, 241, 261, 277, 288, 299, 318, 341, 358, 369, 380, 393, 417, 441, 464, 144, 475, 1345, 2731, 4163, 5394, 7068, 8585, 9761, 11159, 12727, 14121, 15223, 16518, 17895, 19345, 20698, 22346, 23555, 25075, 26309, 26813, 27271
North Carolina,37,05/02/20, 27, 48, 79, 84, 114, 136, 154, 167, 193, 215, 246, 263, 280, 330, 353, 372, 417, 509, 546, 612, 686, 939, 1244, 3, 3, 6, 9, 12, 13, 14, 15, 18, 23, 25, 27, 29, 31, 35, 38, 42, 48, 58, 63, 78, 107, 122, 10, 29, 91, 285, 416, 613, 865, 1056, 1152, 1255, 1500, 1595, 1707, 1886, 2099, 2268, 2464, 2620, 2810, 2998, 3121, 3142, 3194
North Dakota,38,05/02/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 7, 11, 20, 30, 59, 106, 165, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 4, 9, 13, 18, 0, 0, 2, 11, 11, 21, 28, 31, 46, 48, 51, 55, 59, 76, 76, 87, 99, 101, 107, 124, 125, 125, 132
Ohio,39,05/02/20, 5, 7, 16, 22, 30, 36, 41, 45, 57, 64, 73, 77, 88, 106, 125, 142, 159, 206, 268, 348, 480, 519, 644, 0, 0, 1, 1, 2, 3, 3, 5, 5, 6, 7, 9, 10, 11, 13, 15, 18, 22, 24, 28, 42, 51, 61, 4, 7, 38, 110, 161, 235, 362, 429, 501, 534, 619, 672, 713, 809, 903, 939, 1001, 1047, 1096, 1183, 1209, 1221, 1243
Oklahoma,40,05/02/20, 2, 2, 9, 12, 19, 25, 33, 36, 41, 50, 68, 75, 84, 90, 110, 130, 143, 164, 193, 248, 367, 394, 530, 0, 0, 0, 0, 1, 1, 2, 3, 4, 4, 6, 7, 8, 9, 10, 12, 14, 19, 22, 26, 33, 48, 52, 3, 14, 30, 112, 130, 230, 329, 394, 433, 462, 561, 599, 641, 699, 760, 795, 849, 888, 913, 986, 1020, 1029, 1033
Oregon,41,05/02/20, 8, 11, 14, 25, 39, 58, 62, 68, 74, 82, 89, 113, 153, 185, 212, 235, 295, 376, 412, 532, 644, 711, 846, 0, 0, 1, 3, 4, 5, 7, 8, 8, 9, 10, 14, 17, 19, 22, 26, 30, 36, 48, 56, 71, 81, 99, 2, 18, 73, 135, 227, 288, 515, 680, 904, 966, 1115, 1198, 1263, 1367, 1444, 1574, 1670, 1758, 1861, 2092, 2142, 2170, 2182
Pennsylvania,42,05/02/20, 15, 20, 27, 48, 63, 73, 83, 89, 95, 104, 107, 115, 131, 153, 169, 180, 201, 227, 262, 307, 429, 493, 522, 1, 3, 4, 9, 12, 14, 15, 17, 19, 22, 23, 25, 27, 29, 31, 34, 39, 42, 47, 49, 61, 66, 73, 19, 48, 138, 247, 421, 586, 749, 940, 1054, 1171, 1385, 1522, 1608, 1744, 1902, 2023, 2144, 2287, 2415, 2554, 2645, 2714, 2751
Rhode Island,44,05/02/20, 0, 0, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 6, 7, 7, 9, 10, 11, 12, 14, 19, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 5, 6, 6, 0, 1, 2, 16, 17, 20, 28, 39, 47, 49, 58, 62, 64, 70, 74, 82, 86, 91, 97, 108, 113, 113, 114
South Carolina,45,05/02/20, 4, 5, 8, 13, 19, 25, 27, 33, 43, 48, 61, 65, 72, 81, 96, 122, 147, 155, 197, 225, 315, 424, 477, 0, 0, 0, 1, 1, 1, 2, 3, 3, 5, 6, 7, 8, 9, 10, 12, 15, 17, 19, 23, 32, 40, 56, 11, 24, 42, 80, 113, 205, 302, 368, 402, 420, 475, 501, 528, 605, 654, 695, 740, 784, 836, 930, 971, 981, 987
South Dakota,46,05/02/20, 0, 1, 6, 9, 15, 22, 31, 45, 50, 59, 67, 87, 115, 142, 164, 189, 223, 327, 451, 566, 695, 787, 868, 0, 0, 0, 1, 1, 2, 3, 4, 5, 7, 8, 10, 13, 15, 20, 22, 24, 41, 53, 79, 102, 112, 119, 4, 11, 39, 237, 266, 394, 682, 793, 932, 1004, 1318, 1380, 1460, 1641, 1712, 1730, 1809, 1878, 1924, 2149, 2254, 2290, 2304
Tennessee,47,05/02/20, 21, 27, 47, 63, 68, 88, 99, 111, 125, 141, 164, 182, 203, 220, 242, 274, 294, 319, 335, 417, 535, 851, 1115, 1, 2, 3, 5, 6, 7, 9, 10, 11, 14, 17, 18, 20, 23, 23, 27, 29, 32, 34, 42, 60, 82, 107, 15, 31, 86, 187, 286, 465, 635, 741, 843, 903, 1057, 1119, 1179, 1351, 1453, 1567, 1637, 1783, 1896, 2070, 2131, 2141, 2160
Texas,48,05/02/20, 22, 41, 54, 76, 103, 145, 158, 170, 198, 219, 248, 291, 309, 349, 362, 409, 458, 484, 626, 803, 1095, 1402, 2258, 1, 5, 6, 7, 11, 14, 18, 20, 22, 23, 26, 29, 32, 35, 39, 44, 47, 53, 65, 87, 117, 165, 192, 18, 43, 148, 309, 559, 878, 1205, 1388, 1526, 1634, 2039, 2145, 2319, 2596, 2790, 2904, 3045, 3209, 3373, 3732, 3863, 3882, 3947
Utah,49,05/02/20, 0, 1, 2, 2, 4, 5, 6, 8, 9, 11, 12, 13, 16, 19, 21, 25, 31, 38, 50, 62, 124, 159, 205, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 6, 8, 11, 15, 18, 0, 1, 17, 48, 56, 67, 84, 107, 118, 142, 168, 180, 188, 197, 204, 221, 235, 240, 251, 263, 274, 278, 280
Vermont,50,05/02/20, 8, 10, 13, 19, 25, 32, 37, 54, 61, 69, 84, 89, 91, 102, 106, 125, 137, 152, 180, 208, 244, 411, 485, 0, 0, 1, 2, 3, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 17, 18, 21, 22, 27, 37, 48, 56, 3, 17, 56, 169, 245, 327, 434, 487, 568, 598, 758, 831, 861, 929, 980, 1029, 1072, 1124, 1173, 1242, 1275, 1284, 1298
Virginia,51,05/02/20, 27, 32, 63, 120, 149, 211, 240, 251, 265, 296, 325, 345, 388, 462, 515, 583, 656, 804, 854, 1039, 1231, 1325, 1774, 2, 2, 4, 8, 13, 21, 24, 25, 27, 29, 31, 34, 38, 42, 56, 62, 67, 79, 97, 111, 131, 173, 242, 10, 54, 222, 529, 662, 905, 1351, 1628, 1839, 2003, 2610, 2765, 2919, 3216, 3411, 3625, 3809, 3974, 4175, 4748, 4900, 4976, 5066
Washington,53,05/02/20, 64, 72, 83, 126, 155, 275, 319, 363, 387, 441, 500, 525, 538, 543, 601, 652, 699, 743, 907, 1024, 1192, 1297, 1358, 5, 5, 6, 13, 17, 26, 29, 38, 43, 49, 52, 54, 57, 63, 67, 74, 79, 83, 102, 116, 137, 150, 183, 38, 80, 234, 529, 871, 1178, 1634, 2047, 2403, 2532, 2856, 3136, 3361, 3703, 3955, 4223, 4457, 4824, 5119, 5603, 5809, 5906, 5937
West Virginia,54,05/02/20, 0, 0, 0, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 17, 24, 27, 30, 37, 54, 132, 164, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 5, 7, 16, 19, 28, 1, 1, 1, 20, 43, 74, 99, 103, 111, 111, 130, 134, 137, 156, 165, 169, 181, 213, 219, 246, 246, 247, 247
Wisconsin,55,05/02/20, 5, 29, 42, 50, 63, 75, 87, 102, 112, 129, 143, 170, 195, 211, 228, 283, 324, 391, 447, 500, 621, 1048, 1554, 1, 2, 2, 5, 6, 7, 8, 10, 12, 13, 16, 17, 20, 23, 27, 30, 37, 39, 45, 55, 75, 92, 159, 15, 32, 98, 284, 357, 650, 814, 966, 1105, 1207, 1446, 1555, 1662, 1828, 1931, 2038, 2129, 2217, 2322, 2473, 2548, 2573, 2600
Wyoming,56,05/02/20, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 6, 11, 15, 25, 34, 43, 75, 120, 180, 211, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 6, 13, 24, 26, 28, 2, 3, 4, 32, 41, 46, 61, 70, 73, 94, 140, 173, 213, 223, 224, 256, 260, 283, 292, 311, 319, 319, 319
US National,US,05/02/20, 1078, 1683, 2629, 3412, 3873, 5159, 5958, 6116, 6400, 6805, 7137, 7873, 8358, 9196, 9729, 10506, 11307, 12090, 12916, 15225, 22386, 24659, 28190, 213, 340, 451, 568, 645, 774, 884, 911, 986, 1020, 1124, 1193, 1277, 1321, 1402, 1513, 1627, 1730, 1915, 2159, 3054, 3284, 3534, 566, 1742, 4984, 12248, 18534, 25950, 36441, 44263, 50864, 55632, 66010, 71308, 76138, 83355, 89294, 95307, 100898, 107176, 112637, 122166, 126785, 128783, 130350
