location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Mississippi,28,05/07/20, 26, 29, 55, 70, 100, 117, 143, 164, 189, 221, 243, 273, 295, 314, 365, 390, 414, 491, 613, 687, 859, 980, 1345, 1, 1, 4, 7, 9, 10, 15, 16, 17, 21, 22, 24, 28, 32, 35, 37, 42, 48, 61, 72, 87, 115, 124, 9, 24, 55, 232, 390, 539, 832, 1052, 1271, 1382, 1598, 1715, 1820, 1938, 2054, 2204, 2342, 2551, 2767, 3010, 3175, 3212, 3229
Missouri,29,05/07/20, 50, 94, 118, 184, 221, 282, 315, 358, 404, 456, 507, 569, 606, 639, 675, 721, 826, 942, 1027, 1376, 1933, 2108, 2420, 7, 11, 20, 26, 30, 37, 42, 45, 51, 57, 62, 72, 78, 82, 90, 96, 106, 112, 140, 171, 246, 264, 302, 50, 154, 602, 1039, 1450, 1861, 2364, 2762, 3048, 3238, 3883, 4411, 4744, 5031, 5472, 5984, 6536, 6984, 7243, 8053, 8296, 8379, 8469
Montana,30,05/07/20, 7, 12, 25, 41, 57, 79, 104, 116, 128, 143, 152, 163, 175, 211, 231, 264, 283, 345, 368, 387, 467, 523, 557, 1, 2, 3, 5, 7, 8, 9, 11, 14, 15, 17, 19, 21, 24, 25, 29, 34, 37, 44, 50, 57, 61, 64, 11, 26, 70, 169, 314, 436, 615, 747, 858, 924, 1078, 1158, 1245, 1377, 1460, 1558, 1637, 1770, 1901, 2136, 2203, 2247, 2273
Nebraska,31,05/07/20, 1, 1, 2, 4, 5, 6, 9, 11, 14, 16, 22, 25, 30, 36, 42, 49, 58, 63, 78, 113, 151, 251, 394, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 5, 7, 9, 11, 12, 17, 31, 50, 1, 9, 14, 32, 86, 115, 137, 213, 242, 250, 302, 322, 351, 372, 401, 410, 433, 435, 450, 491, 495, 504, 512
Nevada,32,05/07/20, 5, 8, 17, 29, 48, 60, 68, 87, 103, 137, 159, 173, 207, 222, 277, 334, 380, 456, 564, 677, 930, 1145, 2480, 0, 0, 2, 3, 4, 5, 8, 10, 12, 15, 20, 22, 26, 29, 31, 35, 47, 56, 66, 72, 105, 126, 317, 20, 25, 49, 571, 750, 933, 1198, 1419, 1480, 1635, 1975, 2049, 2187, 2262, 2419, 2596, 2780, 2899, 3119, 3331, 3416, 3449, 3488
New Hampshire,33,05/07/20, 22, 40, 55, 90, 127, 160, 177, 195, 209, 233, 250, 282, 309, 351, 404, 445, 503, 550, 605, 836, 1093, 1177, 1365, 3, 4, 9, 12, 15, 17, 20, 24, 27, 29, 31, 33, 37, 48, 51, 57, 65, 69, 76, 123, 160, 182, 202, 6, 34, 154, 486, 806, 1018, 1577, 1949, 2181, 2334, 2743, 2942, 3110, 3283, 3519, 3680, 3855, 4148, 4360, 4764, 4869, 4913, 4978
New Jersey,34,05/07/20, 307, 740, 949, 1220, 1393, 1585, 1704, 1897, 2171, 2384, 2546, 2787, 2927, 3089, 3213, 3462, 3545, 3731, 3976, 4325, 4405, 4992, 5069, 68, 135, 183, 203, 252, 281, 293, 328, 384, 399, 447, 474, 509, 557, 574, 597, 614, 659, 706, 764, 819, 863, 880, 170, 494, 1692, 4174, 6937, 9490, 12545, 15273, 17694, 19482, 22538, 24796, 26560, 28813, 31193, 33908, 36312, 39311, 41631, 44416, 46104, 46680, 47262
New Mexico,35,05/07/20, 3, 5, 14, 23, 33, 36, 49, 62, 74, 80, 89, 98, 115, 128, 153, 192, 242, 271, 377, 422, 643, 938, 1327, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 18, 23, 27, 34, 46, 51, 68, 94, 190, 8, 18, 68, 168, 287, 427, 672, 820, 968, 1005, 1227, 1292, 1325, 1450, 1582, 1682, 1739, 1781, 1883, 2077, 2127, 2159, 2177
New York,36,05/07/20, 864, 1634, 2738, 3101, 3786, 4077, 4382, 4803, 5035, 5216, 5481, 5739, 6032, 6536, 6983, 7253, 7453, 7807, 8052, 8438, 9095, 10105, 10508, 215, 361, 542, 633, 706, 777, 879, 921, 977, 1033, 1076, 1116, 1198, 1276, 1331, 1370, 1419, 1482, 1537, 1607, 1717, 1749, 1913, 507, 1914, 5725, 11858, 17604, 22657, 29370, 35608, 40539, 45921, 52497, 57978, 62256, 68307, 74576, 80534, 85670, 92184, 97565, 103703, 108715, 110589, 112497
North Carolina,37,05/07/20, 42, 179, 348, 516, 596, 705, 791, 874, 927, 1002, 1182, 1265, 1307, 1538, 1760, 1976, 2132, 2479, 2758, 2902, 4557, 4831, 5126, 7, 25, 43, 63, 73, 79, 88, 98, 108, 116, 133, 152, 159, 171, 199, 224, 235, 261, 314, 353, 499, 534, 607, 41, 158, 516, 1520, 2372, 3649, 4890, 5867, 6686, 7357, 8798, 9600, 10097, 11042, 11880, 12969, 14000, 14951, 16022, 17051, 17772, 17926, 18209
North Dakota,38,05/07/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 6, 8, 13, 20, 42, 70, 115, 178, 207, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 6, 9, 16, 21, 23, 0, 0, 1, 7, 9, 17, 41, 56, 99, 107, 117, 128, 129, 138, 139, 152, 179, 186, 194, 210, 219, 220, 242
Ohio,39,05/07/20, 46, 94, 113, 150, 195, 282, 323, 342, 390, 438, 520, 564, 622, 674, 734, 798, 897, 989, 1248, 1648, 2224, 2636, 3462, 5, 11, 12, 18, 24, 31, 36, 41, 48, 50, 55, 64, 70, 74, 80, 90, 101, 113, 141, 175, 280, 304, 405, 23, 62, 285, 692, 1370, 1852, 2613, 3263, 3629, 3852, 4427, 4730, 4965, 5379, 5978, 6458, 6806, 7261, 7499, 8048, 8238, 8301, 8509
Oklahoma,40,05/07/20, 7, 19, 40, 72, 83, 99, 112, 132, 160, 208, 240, 280, 306, 332, 390, 415, 490, 536, 659, 953, 1267, 1368, 1953, 1, 2, 4, 6, 8, 11, 14, 16, 18, 21, 26, 28, 31, 34, 36, 40, 44, 55, 69, 99, 134, 161, 207, 10, 23, 128, 350, 634, 947, 1215, 1330, 1429, 1554, 1800, 2095, 2321, 2544, 2773, 2930, 3175, 3323, 3436, 3788, 3859, 3883, 3917
Oregon,41,05/07/20, 43, 67, 123, 164, 233, 304, 347, 461, 534, 570, 636, 716, 749, 788, 892, 978, 1152, 1326, 1504, 1840, 1960, 2803, 2933, 6, 9, 16, 19, 27, 36, 40, 45, 54, 68, 75, 78, 85, 88, 94, 111, 125, 166, 189, 198, 221, 341, 401, 33, 71, 310, 897, 1379, 1769, 2649, 3242, 3907, 4226, 4866, 5457, 5772, 6149, 6459, 7007, 7491, 8021, 8434, 9250, 9530, 9666, 9779
Pennsylvania,42,05/07/20, 128, 146, 355, 523, 750, 927, 991, 1168, 1212, 1284, 1442, 1557, 1631, 1779, 2061, 2404, 2522, 2752, 3027, 3212, 3872, 4038, 4428, 21, 24, 58, 75, 110, 134, 143, 163, 181, 186, 203, 214, 231, 270, 294, 318, 348, 402, 425, 455, 530, 669, 682, 135, 370, 1167, 2298, 3888, 5162, 6863, 8223, 9299, 10268, 11811, 13325, 14074, 15248, 17062, 18324, 19632, 21028, 22032, 23582, 24395, 25017, 25394
Rhode Island,44,05/07/20, 7, 12, 24, 32, 40, 45, 54, 65, 73, 80, 97, 109, 118, 131, 147, 160, 187, 204, 224, 252, 302, 384, 470, 1, 2, 3, 4, 6, 6, 8, 9, 11, 13, 13, 14, 16, 17, 20, 24, 27, 29, 32, 37, 42, 49, 59, 7, 23, 90, 190, 277, 338, 455, 564, 681, 737, 903, 982, 1017, 1081, 1153, 1252, 1343, 1446, 1539, 1680, 1727, 1750, 1768
South Carolina,45,05/07/20, 49, 71, 112, 166, 208, 238, 256, 320, 373, 413, 502, 553, 647, 712, 804, 908, 959, 1131, 1343, 1559, 1880, 1952, 2251, 4, 8, 10, 16, 21, 28, 30, 33, 39, 48, 56, 62, 74, 76, 89, 104, 114, 123, 145, 185, 230, 252, 275, 67, 163, 330, 817, 1254, 1684, 2420, 2815, 3203, 3417, 4019, 4446, 4646, 5051, 5391, 5851, 6238, 6681, 7123, 7628, 7953, 8031, 8086
South Dakota,46,05/07/20, 0, 0, 0, 2, 6, 8, 9, 15, 21, 25, 31, 38, 46, 53, 60, 67, 83, 104, 120, 141, 201, 241, 350, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 6, 8, 9, 9, 11, 13, 16, 20, 28, 32, 41, 54, 2, 3, 10, 81, 105, 134, 242, 290, 361, 418, 533, 555, 590, 646, 706, 725, 762, 834, 863, 933, 961, 978, 985
Tennessee,47,05/07/20, 60, 89, 154, 241, 328, 373, 392, 424, 468, 523, 590, 799, 850, 1028, 1134, 1228, 1341, 1568, 1715, 1917, 2171, 2326, 2787, 10, 12, 17, 24, 34, 40, 45, 54, 62, 67, 73, 103, 108, 130, 137, 146, 158, 188, 212, 238, 261, 271, 305, 43, 123, 515, 1007, 1738, 2525, 3442, 4112, 4623, 4839, 5557, 5989, 6236, 6751, 7465, 8036, 8593, 9270, 9887, 10681, 10995, 11088, 11190
Texas,48,05/07/20, 163, 328, 370, 457, 555, 647, 853, 1081, 1181, 1330, 1506, 1577, 1828, 1881, 2160, 2363, 2518, 3098, 3648, 4270, 5313, 6134, 6607, 23, 36, 40, 61, 70, 81, 102, 126, 139, 154, 165, 189, 204, 227, 243, 264, 304, 353, 423, 491, 613, 704, 819, 112, 284, 1011, 1940, 3460, 4775, 6505, 7759, 8927, 9469, 11512, 12297, 12996, 14127, 15562, 16611, 17553, 18930, 20258, 22047, 22798, 22996, 23269
Utah,49,05/07/20, 17, 20, 27, 49, 55, 74, 106, 124, 134, 140, 154, 174, 197, 211, 242, 260, 290, 361, 454, 587, 699, 862, 1130, 0, 1, 4, 5, 7, 10, 13, 14, 16, 18, 20, 23, 26, 28, 30, 34, 39, 45, 54, 68, 83, 94, 123, 13, 25, 150, 452, 603, 737, 961, 1171, 1318, 1402, 1589, 1671, 1812, 1959, 2079, 2255, 2375, 2493, 2593, 2735, 2822, 2849, 2932
Vermont,50,05/07/20, 19, 29, 42, 73, 99, 126, 158, 179, 192, 199, 213, 237, 263, 285, 304, 331, 359, 386, 433, 484, 516, 602, 622, 1, 2, 4, 9, 13, 16, 19, 24, 28, 29, 32, 34, 37, 40, 41, 43, 51, 56, 66, 75, 85, 87, 96, 15, 66, 169, 462, 696, 901, 1164, 1339, 1493, 1592, 1890, 2096, 2206, 2296, 2499, 2664, 2869, 3066, 3247, 3501, 3631, 3674, 3704
Virginia,51,05/07/20, 62, 122, 158, 243, 303, 369, 414, 506, 561, 623, 710, 733, 773, 783, 876, 934, 1131, 1291, 1680, 1862, 2134, 2501, 2791, 5, 5, 15, 29, 33, 38, 48, 56, 60, 64, 70, 80, 87, 95, 100, 119, 128, 151, 181, 214, 258, 262, 371, 23, 71, 341, 913, 1387, 1880, 2841, 3323, 3808, 4126, 4991, 5365, 5664, 6065, 6527, 7081, 7537, 7952, 8447, 9437, 9742, 9866, 10003
Washington,53,05/07/20, 177, 198, 250, 381, 528, 622, 794, 871, 952, 996, 1157, 1291, 1416, 1569, 1841, 2050, 2440, 2820, 3398, 3938, 4586, 6005, 6203, 20, 23, 33, 47, 60, 82, 98, 106, 113, 127, 135, 152, 174, 192, 225, 248, 299, 343, 427, 523, 599, 735, 852, 221, 434, 1050, 2043, 3744, 4501, 6237, 7398, 8830, 9272, 10341, 11390, 12431, 13426, 14260, 15583, 16561, 17549, 18453, 20654, 21715, 22057, 22192
West Virginia,54,05/07/20, 0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 16, 19, 21, 26, 29, 34, 43, 50, 62, 93, 116, 155, 249, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 6, 9, 10, 13, 20, 25, 3, 5, 6, 21, 57, 83, 110, 129, 137, 144, 168, 174, 191, 203, 212, 221, 237, 272, 284, 331, 334, 335, 335
Wisconsin,55,05/07/20, 47, 85, 134, 178, 253, 332, 357, 392, 439, 480, 537, 580, 615, 763, 821, 936, 1111, 1300, 1439, 1667, 1911, 2205, 2925, 5, 11, 15, 21, 32, 41, 47, 52, 57, 63, 67, 75, 82, 95, 105, 115, 141, 157, 197, 209, 272, 286, 363, 38, 93, 434, 1044, 1488, 2257, 2925, 3434, 4065, 4486, 5065, 5620, 6225, 6654, 7077, 7634, 8079, 8416, 8835, 9391, 9737, 9881, 10041
Wyoming,56,05/07/20, 0, 0, 3, 5, 7, 9, 13, 17, 19, 24, 27, 33, 37, 47, 56, 75, 97, 117, 146, 167, 230, 256, 333, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 5, 6, 8, 11, 14, 16, 21, 28, 36, 42, 3, 4, 11, 59, 107, 131, 171, 201, 221, 258, 347, 397, 470, 497, 520, 558, 577, 611, 648, 688, 711, 713, 714
US National,US,05/07/20, 5474, 9531, 14024, 19087, 24148, 27975, 30266, 35547, 36851, 40145, 43173, 46090, 50138, 54535, 56555, 60567, 66588, 70115, 74009, 90534, 106968, 109341, 110554, 972, 1551, 2202, 2964, 3569, 4164, 4442, 5035, 5299, 5675, 6279, 6544, 6917, 7478, 8002, 8578, 9112, 9677, 10499, 12390, 14542, 15880, 16116, 3025, 9232, 28298, 67062, 108057, 146672, 196369, 239082, 275109, 299705, 347659, 379078, 404352, 436356, 471019, 508771, 541257, 579447, 612320, 660240, 685496, 696537, 705357
Alabama,1,05/08/20, 41, 58, 103, 165, 213, 279, 303, 340, 374, 469, 497, 538, 559, 602, 647, 689, 782, 929, 1040, 1236, 1692, 1867, 2089, 2, 5, 10, 19, 23, 28, 34, 37, 39, 45, 52, 56, 59, 62, 66, 78, 86, 99, 111, 141, 185, 213, 227, 26, 61, 375, 652, 1056, 1371, 1873, 2297, 2562, 2879, 3452, 3714, 3925, 4225, 4496, 4819, 5060, 5374, 5796, 6304, 6476, 6576, 6646
Alaska,2,05/08/20, 1, 3, 4, 6, 10, 15, 20, 22, 27, 35, 41, 48, 59, 69, 97, 122, 134, 182, 210, 254, 336, 412, 541, 0, 0, 0, 0, 1, 2, 2, 3, 3, 4, 5, 5, 6, 9, 11, 12, 15, 18, 24, 31, 38, 41, 57, 7, 19, 26, 82, 115, 198, 387, 464, 506, 528, 601, 641, 653, 681, 732, 765, 843, 907, 949, 1033, 1045, 1051, 1067
Arizona,4,05/08/20, 27, 52, 96, 237, 345, 415, 564, 707, 787, 840, 931, 1195, 1284, 1367, 1436, 1637, 1715, 1850, 1981, 2799, 3558, 4320, 5150, 4, 5, 15, 32, 51, 63, 71, 81, 99, 108, 123, 140, 164, 172, 185, 195, 211, 222, 252, 292, 425, 572, 676, 47, 121, 555, 1469, 2188, 2877, 3922, 4971, 6013, 6561, 7897, 9142, 9663, 10369, 10980, 11862, 12587, 13591, 14319, 15380, 15913, 16040, 16296
Arkansas,5,05/08/20, 2, 3, 8, 12, 18, 27, 36, 44, 54, 63, 78, 95, 104, 123, 147, 173, 200, 247, 263, 311, 442, 616, 843, 0, 0, 0, 1, 1, 2, 3, 4, 5, 5, 6, 8, 10, 11, 13, 17, 18, 23, 26, 32, 47, 58, 71, 3, 11, 40, 146, 310, 377, 485, 558, 646, 676, 728, 745, 768, 792, 875, 915, 989, 1100, 1160, 1253, 1305, 1318, 1319
California,6,05/08/20, 160, 240, 628, 894, 1209, 1694, 1982, 2273, 2669, 2915, 3139, 3438, 3569, 4099, 4743, 5337, 5775, 6692, 8359, 9866, 13255, 14061, 19484, 22, 42, 91, 126, 157, 217, 263, 299, 353, 381, 417, 449, 470, 536, 624, 678, 768, 863, 1071, 1234, 1689, 1976, 2783, 318, 846, 1696, 5343, 8694, 13028, 17535, 21151, 25345, 27360, 31357, 33239, 35724, 38053, 40340, 43287, 45554, 48362, 50736, 55121, 56946, 59158, 59592
Colorado,8,05/08/20, 71, 195, 212, 401, 482, 580, 709, 829, 983, 1063, 1137, 1200, 1305, 1336, 1433, 1656, 1785, 1957, 2196, 2449, 3009, 3317, 3864, 9, 20, 34, 47, 67, 83, 95, 114, 125, 135, 146, 155, 168, 180, 191, 208, 230, 265, 289, 339, 413, 452, 550, 77, 199, 794, 1746, 2827, 3856, 5038, 6011, 6784, 7535, 8799, 9378, 9948, 10655, 11366, 12517, 13474, 14427, 15337, 16591, 17225, 17411, 17629
Connecticut,9,05/08/20, 115, 181, 220, 324, 412, 543, 574, 630, 754, 851, 929, 1026, 1101, 1209, 1260, 1355, 1486, 1634, 1768, 1839, 2065, 2384, 2681, 30, 34, 43, 53, 65, 92, 101, 111, 122, 138, 159, 172, 184, 198, 217, 229, 245, 276, 299, 314, 350, 371, 431, 111, 288, 690, 1937, 2798, 3754, 4903, 5648, 6582, 7225, 8413, 9033, 9867, 10571, 11685, 12757, 13718, 14804, 15496, 16587, 17357, 17653, 17862
Delaware,10,05/08/20, 5, 6, 10, 15, 16, 20, 25, 27, 37, 44, 50, 59, 68, 83, 98, 114, 136, 162, 191, 229, 380, 443, 641, 0, 0, 1, 1, 2, 2, 3, 4, 4, 6, 7, 8, 9, 11, 14, 18, 23, 25, 31, 39, 53, 71, 104, 2, 12, 53, 95, 169, 232, 353, 472, 646, 737, 831, 881, 904, 941, 1061, 1117, 1155, 1306, 1364, 1409, 1481, 1511, 1536
Florida,12,05/08/20, 179, 564, 757, 1063, 1311, 1665, 1826, 2024, 2186, 2462, 2596, 3077, 3499, 4309, 4788, 5365, 5648, 6228, 6985, 7875, 8889, 9938, 11883, 24, 91, 112, 156, 185, 228, 253, 280, 310, 332, 364, 417, 470, 585, 669, 722, 751, 806, 960, 1044, 1309, 1357, 1674, 196, 645, 2522, 5933, 9154, 13344, 17432, 21733, 24170, 25963, 28768, 30816, 32564, 35027, 37322, 40074, 42274, 44836, 47046, 50441, 52618, 53441, 54001
Georgia,13,05/08/20, 64, 142, 222, 366, 485, 562, 644, 775, 837, 861, 974, 1072, 1169, 1231, 1295, 1563, 1687, 1958, 2468, 2737, 3476, 3824, 4311, 8, 13, 27, 44, 64, 69, 80, 91, 104, 108, 114, 131, 147, 153, 166, 184, 212, 224, 292, 329, 419, 505, 558, 60, 199, 471, 1178, 1993, 2882, 4532, 5757, 6524, 7021, 8241, 9006, 9544, 10360, 10939, 11660, 12323, 13253, 14036, 15259, 15856, 16030, 16171
Hawaii,15,05/08/20, 0, 0, 2, 4, 7, 8, 12, 14, 24, 37, 47, 59, 70, 83, 100, 129, 163, 208, 268, 378, 552, 839, 1209, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 5, 6, 8, 10, 11, 14, 18, 23, 34, 42, 63, 81, 112, 1, 5, 10, 154, 353, 371, 466, 568, 651, 688, 778, 858, 925, 992, 1058, 1142, 1178, 1273, 1282, 1383, 1422, 1433, 1499
Idaho,16,05/08/20, 1, 1, 2, 3, 4, 6, 9, 11, 13, 15, 18, 21, 25, 28, 31, 38, 43, 47, 65, 109, 142, 172, 419, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 6, 9, 12, 16, 37, 1, 2, 8, 23, 36, 61, 78, 98, 102, 114, 154, 161, 167, 190, 197, 201, 210, 270, 292, 309, 323, 323, 325
Illinois,17,05/08/20, 103, 190, 261, 364, 449, 597, 904, 1029, 1255, 1362, 1484, 1595, 1780, 1873, 2118, 2354, 2746, 3578, 4020, 4601, 5312, 6048, 8802, 15, 31, 45, 64, 75, 101, 142, 163, 175, 199, 221, 248, 266, 285, 328, 363, 417, 518, 608, 660, 788, 1269, 1445, 43, 433, 1084, 2607, 4983, 7018, 8815, 10572, 12350, 13068, 16094, 17526, 18993, 20236, 22092, 24093, 25459, 27439, 29038, 30893, 31700, 31914, 32216
Indiana,18,05/08/20, 36, 55, 104, 207, 255, 311, 378, 428, 519, 586, 646, 670, 709, 743, 833, 899, 1046, 1182, 1299, 1558, 1756, 2145, 2458, 4, 8, 16, 21, 28, 33, 43, 50, 57, 66, 75, 80, 85, 88, 93, 107, 116, 132, 157, 192, 222, 259, 319, 26, 86, 323, 819, 1438, 1864, 2399, 2942, 3499, 3725, 4307, 4755, 5043, 5391, 5778, 6313, 6699, 7207, 7739, 8432, 8822, 8997, 9056
Iowa,19,05/08/20, 20, 40, 49, 80, 98, 139, 167, 180, 194, 209, 232, 280, 303, 325, 351, 377, 396, 510, 558, 662, 760, 894, 1235, 1, 4, 5, 8, 12, 13, 15, 17, 20, 24, 25, 26, 32, 35, 37, 40, 47, 56, 63, 72, 89, 112, 149, 9, 28, 111, 270, 441, 658, 1035, 1191, 1376, 1465, 1713, 1903, 2022, 2251, 2419, 2596, 2723, 2854, 2966, 3307, 3456, 3492, 3518
Kansas,20,05/08/20, 5, 11, 21, 35, 41, 49, 62, 77, 88, 94, 103, 114, 129, 146, 174, 202, 255, 277, 329, 460, 578, 759, 1070, 1, 2, 2, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 20, 22, 25, 29, 33, 38, 54, 65, 78, 108, 2, 19, 90, 244, 381, 449, 605, 681, 794, 858, 1075, 1180, 1330, 1444, 1527, 1631, 1714, 1808, 1943, 2108, 2163, 2183, 2193
Kentucky,21,05/08/20, 14, 15, 25, 45, 64, 81, 95, 133, 167, 187, 213, 225, 281, 304, 347, 418, 468, 509, 614, 738, 952, 1050, 1154, 0, 1, 2, 6, 7, 8, 10, 14, 17, 20, 22, 25, 28, 35, 41, 47, 52, 62, 70, 84, 112, 128, 145, 27, 62, 175, 351, 509, 661, 983, 1252, 1499, 1607, 1897, 2037, 2182, 2365, 2463, 2685, 2811, 3016, 3225, 3521, 3578, 3621, 3648
Louisiana,22,05/08/20, 83, 137, 232, 327, 423, 461, 537, 682, 742, 798, 871, 927, 988, 1082, 1192, 1266, 1546, 1687, 1787, 2027, 2156, 2264, 2321, 8, 18, 29, 48, 60, 67, 73, 90, 101, 109, 117, 124, 134, 156, 167, 179, 214, 239, 262, 279, 323, 354, 381, 38, 117, 411, 1172, 2226, 2869, 3854, 4777, 5559, 5963, 6939, 7582, 7997, 8673, 9393, 10176, 10978, 11867, 12652, 13841, 14214, 14449, 14714
Maine,23,05/08/20, 14, 22, 39, 52, 67, 76, 90, 119, 143, 161, 171, 187, 212, 243, 277, 295, 344, 438, 526, 695, 822, 982, 1314, 1, 2, 4, 6, 7, 9, 11, 13, 16, 19, 21, 22, 24, 27, 31, 35, 43, 49, 61, 78, 99, 111, 188, 10, 38, 119, 292, 462, 674, 929, 1084, 1259, 1333, 1716, 1839, 1916, 2095, 2311, 2452, 2612, 2772, 2920, 3239, 3284, 3302, 3314
Maryland,24,05/08/20, 32, 55, 68, 123, 207, 264, 292, 330, 372, 406, 438, 489, 544, 596, 668, 748, 806, 976, 1113, 1425, 1692, 2518, 2722, 2, 4, 10, 19, 28, 35, 42, 45, 51, 58, 62, 67, 73, 81, 90, 100, 107, 130, 158, 178, 243, 343, 346, 25, 93, 271, 960, 1614, 1909, 2668, 3132, 3587, 3872, 4525, 4972, 5325, 5649, 5975, 6484, 6884, 7296, 7727, 8352, 8573, 8690, 8759
Massachusetts,25,05/08/20, 156, 326, 468, 651, 814, 983, 1073, 1153, 1225, 1365, 1485, 1684, 1774, 1813, 1997, 2115, 2300, 2563, 2840, 3083, 3259, 3438, 4027, 34, 51, 82, 123, 138, 159, 180, 191, 209, 232, 249, 262, 279, 287, 306, 335, 378, 423, 450, 503, 524, 669, 761, 107, 357, 805, 2419, 4104, 5344, 7356, 9329, 10680, 11892, 13946, 15487, 16391, 17560, 18765, 20246, 21553, 23174, 24680, 26702, 27729, 28141, 28373
Michigan,26,05/08/20, 466, 812, 952, 1237, 1556, 1814, 2094, 2389, 2643, 2742, 3065, 3211, 3409, 3606, 3707, 4101, 4281, 4725, 4929, 5121, 5320, 5637, 6022, 78, 139, 158, 211, 256, 297, 334, 381, 413, 441, 488, 530, 583, 609, 635, 662, 781, 826, 852, 930, 978, 1004, 1020, 240, 707, 2374, 5194, 8375, 10981, 14164, 18039, 20888, 22640, 25794, 27660, 29453, 31561, 34454, 37689, 40853, 43754, 46426, 50228, 52442, 53320, 54248
Minnesota,27,05/08/20, 34, 74, 86, 104, 137, 185, 205, 221, 247, 289, 335, 398, 490, 523, 594, 629, 715, 831, 1007, 1229, 1856, 1940, 2011, 2, 4, 8, 12, 16, 19, 24, 26, 32, 34, 40, 47, 53, 60, 67, 71, 83, 95, 106, 131, 222, 246, 261, 18, 75, 213, 499, 754, 1013, 1731, 2154, 2531, 2771, 3408, 3653, 3858, 4220, 4624, 4846, 5153, 5372, 5625, 6021, 6168, 6212, 6333
Mississippi,28,05/08/20, 27, 38, 56, 73, 102, 115, 131, 171, 195, 227, 267, 289, 307, 328, 367, 418, 438, 508, 671, 730, 882, 1069, 1407, 2, 3, 4, 8, 9, 12, 14, 16, 18, 21, 28, 29, 32, 34, 37, 39, 49, 55, 68, 78, 86, 124, 139, 13, 34, 89, 265, 441, 594, 929, 1125, 1343, 1467, 1717, 1833, 1962, 2129, 2266, 2442, 2555, 2810, 3055, 3316, 3480, 3532, 3553
Missouri,29,05/08/20, 44, 75, 134, 185, 232, 267, 300, 347, 396, 454, 501, 565, 603, 634, 660, 709, 826, 978, 1050, 1374, 1927, 2104, 2387, 6, 10, 17, 25, 31, 34, 38, 43, 48, 59, 67, 72, 78, 85, 89, 95, 115, 121, 137, 184, 256, 289, 337, 47, 148, 598, 1039, 1470, 1881, 2392, 2792, 3073, 3264, 3960, 4505, 4832, 5155, 5603, 6187, 6772, 7231, 7492, 8324, 8530, 8619, 8727
Montana,30,05/08/20, 14, 19, 29, 46, 62, 78, 107, 119, 139, 144, 157, 170, 192, 226, 248, 273, 298, 340, 379, 408, 456, 579, 591, 1, 1, 3, 5, 6, 8, 11, 13, 15, 16, 20, 21, 22, 23, 26, 29, 33, 41, 45, 53, 66, 69, 81, 12, 23, 72, 179, 337, 515, 673, 793, 898, 988, 1137, 1239, 1306, 1466, 1553, 1683, 1774, 1897, 2033, 2272, 2334, 2398, 2434
Nebraska,31,05/08/20, 0, 1, 2, 5, 6, 7, 8, 10, 12, 16, 20, 28, 32, 34, 42, 50, 58, 64, 84, 119, 185, 326, 393, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 5, 6, 6, 8, 9, 11, 21, 24, 43, 0, 9, 13, 26, 89, 124, 152, 208, 232, 236, 279, 291, 312, 338, 369, 382, 393, 399, 423, 462, 466, 481, 488
