target,forecast_date,target_end_date,type,quantile,location,value
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.025,29,16124.219687808101
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.025,29,16219.8959809516
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.025,29,16351.0644590682
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.025,29,16477.856834495
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.05,29,16140.811095143701
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.05,29,16246.3506998155
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.05,29,16389.6608979938
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.05,29,16535.3450501136
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.1,29,16163.1115463344
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.1,29,16290.1284395068
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.1,29,16454.407336543798
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.1,29,16618.1873532239
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.15,29,16172.942148226399
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.15,29,16313.2104420298
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.15,29,16487.132919216398
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.15,29,16662.059911316002
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.2,29,16180.6210634577
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.2,29,16329.5318123
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.2,29,16510.4444700554
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.2,29,16693.7181749497
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.25,29,16187.5663870747
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.25,29,16349.886569558701
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.25,29,16534.977005753797
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.25,29,16722.5080936101
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.3,29,16193.670131814099
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.3,29,16359.802450729
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.3,29,16550.0658527338
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.3,29,16742.767209988102
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.35,29,16199.4005890779
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.35,29,16369.894711513001
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.35,29,16566.035127144198
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.35,29,16765.8649084922
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.4,29,16207.1201390985
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.4,29,16382.8572971259
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.4,29,16581.849131510502
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.4,29,16787.9356217811
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.45,29,16213.7667841466
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.45,29,16393.0515511444
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.45,29,16597.532911308303
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.45,29,16809.1318569869
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.5,29,16220.8454109119
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.5,29,16406.0819604054
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.5,29,16615.2753534291
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,29,16833.489943828798
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,29,16225.721541595802
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,29,16415.648331891898
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,29,16631.3183097822
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,29,16852.6848883353
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,29,16231.567774684
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,29,16427.1009115896
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,29,16648.7063184392
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,29,16877.489498585
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,29,16234.012699768999
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,29,16435.8252804434
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,29,16664.9184255924
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,29,16900.4693316692
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,29,16237.8535703834
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,29,16444.1086126357
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,29,16677.8802797018
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,29,16919.008239476498
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,29,16243.622734486102
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,29,16454.729239326
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,29,16691.5018221504
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,29,16936.443658697
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,29,16249.711389496999
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,29,16468.8691855665
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,29,16709.6214228235
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,29,16961.235258693898
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,29,16259.5206377046
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,29,16495.400614743998
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,29,16745.450363288503
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,29,17005.2333481441
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,29,16278.6730379059
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,29,16529.925350433
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,29,16794.307370124
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.9,29,17070.238612131103
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.95,29,16316.7561622312
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.95,29,16599.6134627843
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.95,29,16893.5730075696
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.95,29,17197.2912157262
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.975,29,16352.2480924743
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.975,29,16687.7563070615
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.975,29,17013.551883109198
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.975,29,17354.6490343178
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.99,29,16410.158291903997
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.99,29,16785.3792728584
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.99,29,17187.0907685688
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.99,29,17614.8575285452
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.01,30,2904.4724491911297
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.01,30,2917.38040535125
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.01,30,2931.3570534700702
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.01,30,2946.27875201875
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.025,30,2906.5468211443
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.025,30,2920.69229847968
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.025,30,2938.68991859286
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.025,30,2954.9854463566103
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.05,30,2908.44037982927
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.05,30,2924.5937584491803
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.05,30,2943.92006597431
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.05,30,2961.34638062301
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.1,30,2910.0891648862
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.1,30,2929.69261290033
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.1,30,2951.2673163994896
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.1,30,2973.9824962526
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.15,30,2914.60832061918
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.15,30,2937.41397578182
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.15,30,2961.8995613410902
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.15,30,2987.07850845344
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.2,30,2917.5089552350096
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.2,30,2942.0130494377504
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.2,30,2970.66832970551
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.2,30,2997.88804530052
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.25,30,2920.48101316026
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.25,30,2947.65742015126
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.25,30,2978.2542039057503
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.25,30,3006.4346524981797
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.3,30,2921.74274673216
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.3,30,2949.92757599481
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.3,30,2982.24492824675
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.3,30,3013.00387154984
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.35,30,2924.1590022894
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.35,30,2954.4857375928004
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.35,30,2988.34076093919
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.35,30,3019.79180367887
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.4,30,2925.0622890292602
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.4,30,2956.92201131215
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.4,30,2991.88162044714
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.4,30,3024.37186600326
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.45,30,2926.41334825436
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.45,30,2959.6556131795696
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.45,30,2996.3606007503004
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.45,30,3029.46607832193
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.5,30,2927.3093359861105
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.5,30,2961.9480393367603
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.5,30,2999.3120033451396
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,30,3033.42086935821
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,30,2928.96721630399
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,30,2965.83941838094
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,30,3005.0945388718296
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,30,3040.3516138764803
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,30,2931.25621271625
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,30,2970.14443642756
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,30,3010.7647891696897
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,30,3048.03806947867
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,30,2932.6619783951896
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,30,2973.5090266717903
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,30,3015.7801179205603
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,30,3054.35423926042
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,30,2934.2016308830202
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,30,2976.5575033774403
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,30,3020.41952516915
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,30,3061.04170456847
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,30,2938.6815479346997
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,30,2983.9513575687597
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,30,3029.81110430097
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,30,3072.4710678756596
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,30,2945.31414968595
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,30,2995.87848710047
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,30,3044.58442815488
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,30,3090.36915311424
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,30,2953.84663571558
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,30,3007.2038415541997
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,30,3059.64989825685
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,30,3108.49443270887
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,30,2969.85757537659
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,30,3036.7780509188
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,30,3096.89930708076
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.9,30,3150.0806365095
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.95,30,3011.69172798303
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.95,30,3108.5567678114503
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.95,30,3178.57263292665
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.95,30,3239.36548233811
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.975,30,3020.71617207375
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.975,30,3159.45850037947
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.975,30,3237.9840190739396
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.975,30,3305.46419555362
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.99,30,3029.8775934094097
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.99,30,3175.33364780102
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.99,30,3279.45269804494
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.99,30,3360.2665378768797
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.01,31,3323.12317253038
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.01,31,3331.93856115294
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.01,31,3355.79136234469
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.01,31,3377.34742884659
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.025,31,3324.01190832162
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.025,31,3349.52125456859
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.025,31,3382.6172057105105
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.025,31,3414.6087664437905
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.05,31,3332.1343308777195
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.05,31,3362.1985441752504
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.05,31,3399.01405583137
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.05,31,3437.2881087582896
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.1,31,3338.06215762951
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.1,31,3371.75057440711
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.1,31,3413.4195626769
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.1,31,3454.6354084119503
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.15,31,3340.86952720002
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.15,31,3379.2253116217103
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.15,31,3425.30981529961
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.15,31,3471.2321739564695
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.2,31,3343.55267540392
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.2,31,3387.9592860059497
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.2,31,3441.94243806209
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.2,31,3495.5403976421803
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.25,31,3344.88754289652
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.25,31,3392.30463646173
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.25,31,3448.98551285302
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.25,31,3505.8951096762903
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.3,31,3348.50719396117
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.3,31,3398.24906108376
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.3,31,3459.08421190153
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.3,31,3518.0209244527696
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.35,31,3350.25650049198
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.35,31,3402.11870330203
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.35,31,3465.4328219258696
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.35,31,3527.51796301323
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.4,31,3351.80676994695
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.4,31,3405.85886938552
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.4,31,3472.22049285503
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.4,31,3537.01090286734
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.45,31,3354.00130931355
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.45,31,3409.14132146019
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.45,31,3477.5969873085805
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.45,31,3543.37070674759
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.5,31,3355.29424157046
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.5,31,3412.07268346407
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.5,31,3482.28813053158
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,31,3550.4859562265
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,31,3357.51688311846
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,31,3417.0706301687596
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,31,3489.37323329636
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,31,3559.3806727353303
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,31,3358.71239980031
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,31,3420.30900366195
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,31,3495.7081914332
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,31,3568.6689623931297
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,31,3360.4020415782898
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,31,3424.2836237401502
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,31,3502.13594359752
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,31,3577.0199822449
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,31,3364.47326917947
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,31,3429.5387979306297
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,31,3508.25757962635
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,31,3587.3247777113097
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,31,3367.57394473313
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,31,3436.83875428243
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,31,3517.9474553177897
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,31,3598.60668338651
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,31,3370.36612402042
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,31,3445.28987733243
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,31,3529.8024737203496
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,31,3614.85352034404
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,31,3375.7942429728996
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,31,3459.30661583375
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,31,3550.26302798419
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,31,3640.1072817931695
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,31,3409.6396012988002
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,31,3499.05155912012
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,31,3599.38732789271
