target,location,forecast_date,target_end_date,type,quantile,value
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.4,17172.065817739913
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.4,17582.27428904576
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.4,18078.18133308844
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.4,18659.85918514683
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.45,17175.19313842596
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.45,17588.273133982293
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.45,18104.014251763372
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.45,18711.361440605717
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.5,17184.753963484116
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.5,17621.18464503882
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.5,18164.415721181664
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.5,18788.565545042395
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.55,17199.002470848725
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.55,17645.194663476672
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.55,18203.655079906242
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.55,18844.00289171857
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.6,17210.36020302419
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.6,17664.48138644069
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.6,18232.96991018372
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.6,18898.118442507504
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.65,17220.32218281971
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.65,17696.937251494655
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.65,18317.74438890505
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.65,18992.829771555334
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.7,17240.576199020514
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.7,17761.234235153937
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.7,18402.715070834456
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.7,19096.221056289505
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.75,17270.457086622504
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.75,17799.51784065235
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.75,18453.511194024482
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.75,19212.263017423425
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.8,17300.19887651984
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.8,17841.330974814497
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.8,18503.78696140294
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.8,19280.456708903017
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.85,17315.794397513782
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.85,17922.83088672631
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.85,18602.445211599817
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.85,19483.97689926032
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.9,17329.082873436593
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.9,17954.75468005889
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.9,18686.80763961294
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.9,19597.69353851214
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.95,17394.63506463383
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.95,18028.168456206004
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.95,18874.342367308967
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.95,19833.934187185852
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.975,17428.895108960685
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.975,18066.64376333441
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.975,18940.79670830367
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.975,19955.20449709426
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.99,17445.305842240996
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.99,18200.010995972967
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.99,19088.201573537874
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.99,20131.918039567914
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.01,2949.802597381325
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.01,2962.097778376691
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.01,2980.7947121928632
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.01,3013.8551317567117
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.025,2951.716017178804
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.025,2968.551590728015
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.025,2998.9959913246357
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.025,3036.603307325581
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.05,2954.6585183252337
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.05,2978.069195129324
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.05,3012.4497746326197
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.05,3054.3517556614634
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.1,2959.5223845992
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.1,2985.5738489624973
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.1,3026.161833638861
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.1,3074.7402875528733
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.15,2960.2994116407954
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.15,2989.206876034559
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.15,3036.022633302834
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.15,3092.4174065537027
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.2,2963.1369432730403
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.2,2994.0448515701146
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.2,3044.2828013009025
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.2,3103.362033494057
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.25,2964.3122900249973
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.25,2996.3709257549526
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.25,3048.445013157831
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.25,3108.8438044110208
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.3,2965.403468790763
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.3,2999.415560934119
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.3,3054.5656585032784
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.3,3118.906529598403
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.35,2966.051031931344
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.35,3003.4536163544626
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.35,3061.469465444256
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.35,3130.067397841421
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.4,2967.6515386319134
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.4,3006.0104682896017
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.4,3066.7210289087316
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.4,3140.468749183396
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.45,2970.191641725674
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.45,3012.145098584241
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.45,3076.695879529585
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.45,3154.21539289333
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.5,2971.615246636022
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.5,3015.287426409116
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.5,3082.6325717478176
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.5,3163.031146333072
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.55,2973.877120769833
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.55,3021.755843155419
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.55,3091.537692973607
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.55,3174.23408186934
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.6,2976.282670391438
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.6,3024.5283758039413
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.6,3095.619811926365
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.6,3181.6002733570976
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.65,2977.7694813369153
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.65,3027.453482948553
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.65,3100.3601436702315
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.65,3190.9427284451285
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.7,2980.8155131008143
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.7,3033.6285442570806
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.7,3111.2441324526344
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.7,3206.492709759156
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.75,2981.9462439718254
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.75,3038.4501203836608
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.75,3119.367867705944
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.75,3219.5656416328356
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.8,2982.900010230514
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.8,3041.788306293178
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.8,3125.949157494279
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.8,3228.872639179849
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.85,2984.3716025453778
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.85,3047.8968792242454
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.85,3135.8047715205284
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.85,3242.9590034112503
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.9,2994.663451428987
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.9,3067.185393001114
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.9,3158.9444194316893
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.9,3268.3145900639693
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.95,3066.415931173381
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.95,3153.5917582130287
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.95,3258.0956061051384
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.95,3378.2503226389235
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.975,3130.6010442377265
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.975,3223.2770403716086
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.975,3336.0943845977695
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.975,3471.9322296204373
1 wk ahead cum death,30,2022-01-16,2022-01-22,quantile,0.99,3153.631934227881
2 wk ahead cum death,30,2022-01-16,2022-01-29,quantile,0.99,3324.80938396231
3 wk ahead cum death,30,2022-01-16,2022-02-05,quantile,0.99,3467.2281492646907
4 wk ahead cum death,30,2022-01-16,2022-02-12,quantile,0.99,3616.743074950383
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.01,8690.872395469622
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.01,8756.21769244977
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.01,8861.862066440066
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.01,8981.190092319806
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.025,8702.185982494771
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.025,8788.44057454932
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.025,8903.682537411514
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.025,9040.762662972284
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.05,8712.402014447489
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.05,8816.427192755022
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.05,8945.801733729295
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.05,9104.989829362436
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.1,8721.077385702796
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.1,8840.085515198884
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.1,8997.912815909916
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.1,9187.949827673669
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.15,8733.13988711728
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.15,8869.350211440844
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.15,9040.934126927377
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.15,9251.174701381078
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.2,8740.235493667484
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.2,8888.078149014767
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.2,9065.66682559963
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.2,9291.764131655855
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.25,8745.642809348967
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.25,8902.772380706636
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.25,9092.409074528568
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.25,9337.504610916854
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.3,8748.866412666132
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.3,8908.496432889862
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.3,9104.249680532725
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.3,9360.780235526932
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.35,8753.696714873711
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.35,8915.609888997555
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.35,9113.187515784502
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.35,9374.545898035278
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.4,8756.086851401717
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.4,8921.00054283414
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.4,9122.074545043608
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.4,9388.354230625495
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.45,8759.349290536284
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.45,8927.196751985044
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.45,9130.663204721604
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.45,9405.52781452064
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.5,8763.108381631275
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.5,8933.043652875367
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.5,9144.037243553117
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.5,9420.604941073778
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.55,8765.44164130351
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.55,8937.796709400718
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.55,9152.103212460635
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.55,9434.55997133888
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.6,8770.181924897697
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.6,8946.270852807298
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.6,9164.27361017081
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.6,9458.430131908182
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.65,8775.580541348687
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.65,8954.522725967126
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.65,9180.589326718247
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.65,9483.960069686636
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.7,8778.527501352237
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.7,8962.791789990128
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.7,9207.336206051024
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.7,9519.342836628097
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.75,8786.243010006881
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.75,8979.877719255022
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.75,9239.280714505414
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.75,9567.467283959506
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.8,8788.778707926334
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.8,8993.203970957795
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.8,9263.803257930656
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.8,9603.683125403488
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.85,8792.17739640944
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.85,9000.493389136576
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.85,9275.217159801465
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.85,9626.400275493443
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.9,8799.18016617978
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.9,9016.76009398776
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.9,9305.095638603736
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.9,9687.312819959985
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.95,8810.601330101184
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.95,9051.325367620917
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.95,9361.120951190827
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.95,9795.475853474265
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.975,8827.193289934807
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.975,9096.606868993003
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.975,9417.79406934711
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.975,9866.170783064597
1 wk ahead cum death,32,2022-01-16,2022-01-22,quantile,0.99,8839.734284102917
2 wk ahead cum death,32,2022-01-16,2022-01-29,quantile,0.99,9127.003362215704
3 wk ahead cum death,32,2022-01-16,2022-02-05,quantile,0.99,9468.616565707613
4 wk ahead cum death,32,2022-01-16,2022-02-12,quantile,0.99,9924.660176566456
1 wk ahead cum death,33,2022-01-16,2022-01-22,quantile,0.01,2092.8271103896104
2 wk ahead cum death,33,2022-01-16,2022-01-29,quantile,0.01,2132.381610701735
3 wk ahead cum death,33,2022-01-16,2022-02-05,quantile,0.01,2172.902911618534
4 wk ahead cum death,33,2022-01-16,2022-02-12,quantile,0.01,2227.5572382978926
1 wk ahead cum death,33,2022-01-16,2022-01-22,quantile,0.025,2092.8271103896104
2 wk ahead cum death,33,2022-01-16,2022-01-29,quantile,0.025,2132.381610701735
3 wk ahead cum death,33,2022-01-16,2022-02-05,quantile,0.025,2173.400550147531
4 wk ahead cum death,33,2022-01-16,2022-02-12,quantile,0.025,2236.519162995306
1 wk ahead cum death,33,2022-01-16,2022-01-22,quantile,0.05,2094.863474086663
2 wk ahead cum death,33,2022-01-16,2022-01-29,quantile,0.05,2136.6884287101584
3 wk ahead cum death,33,2022-01-16,2022-02-05,quantile,0.05,2178.5367657042825
