0.025,06037,1 wk ahead inc case,2020-07-12,2020-07-18,8238,forecast_date,location,quantile,target,target_end_date,type,value
0.250,55009,1 wk ahead inc case,2020-07-12,2020-07-18,159,,,quantile,,,,
0.500,55009,1 wk ahead inc case,2020-07-12,2020-07-18,214,,,quantile,,,,
,55009,1 wk ahead inc case,2020-07-12,2020-07-18,214,,,point,,,,
0.750,55009,1 wk ahead inc case,2020-07-12,2020-07-18,286,,,quantile,,,,
0.900,55009,1 wk ahead inc case,2020-07-12,2020-07-18,367,,,quantile,,,,
0.975,55009,1 wk ahead inc case,2020-07-12,2020-07-18,451,,,quantile,,,,
0.025,55009,2 wk ahead inc case,2020-07-12,2020-07-25,63,,,quantile,,,,
0.100,55009,2 wk ahead inc case,2020-07-12,2020-07-25,94,,,quantile,,,,
0.250,55009,2 wk ahead inc case,2020-07-12,2020-07-25,142,,,quantile,,,,
0.500,55009,2 wk ahead inc case,2020-07-12,2020-07-25,218,,,quantile,,,,
,55009,2 wk ahead inc case,2020-07-12,2020-07-25,218,,,point,,,,
0.750,55009,2 wk ahead inc case,2020-07-12,2020-07-25,322,,,quantile,,,,
0.900,55009,2 wk ahead inc case,2020-07-12,2020-07-25,441,,,quantile,,,,
0.975,55009,2 wk ahead inc case,2020-07-12,2020-07-25,626,,,quantile,,,,
0.025,55009,3 wk ahead inc case,2020-07-12,2020-08-01,46,,,quantile,,,,
0.100,55009,3 wk ahead inc case,2020-07-12,2020-08-01,77,,,quantile,,,,
0.250,55009,3 wk ahead inc case,2020-07-12,2020-08-01,130,,,quantile,,,,
0.500,55009,3 wk ahead inc case,2020-07-12,2020-08-01,231,,,quantile,,,,
,55009,3 wk ahead inc case,2020-07-12,2020-08-01,231,,,point,,,,
0.750,55009,3 wk ahead inc case,2020-07-12,2020-08-01,384,,,quantile,,,,
0.900,55009,3 wk ahead inc case,2020-07-12,2020-08-01,547,,,quantile,,,,
0.975,55009,3 wk ahead inc case,2020-07-12,2020-08-01,801,,,quantile,,,,
0.025,55009,4 wk ahead inc case,2020-07-12,2020-08-08,35,,,quantile,,,,
0.100,55009,4 wk ahead inc case,2020-07-12,2020-08-08,63,,,quantile,,,,
0.250,55009,4 wk ahead inc case,2020-07-12,2020-08-08,120,,,quantile,,,,
0.500,55009,4 wk ahead inc case,2020-07-12,2020-08-08,228,,,quantile,,,,
,55009,4 wk ahead inc case,2020-07-12,2020-08-08,228,,,point,,,,
0.750,55009,4 wk ahead inc case,2020-07-12,2020-08-08,429,,,quantile,,,,
0.900,55009,4 wk ahead inc case,2020-07-12,2020-08-08,671,,,quantile,,,,
0.975,55009,4 wk ahead inc case,2020-07-12,2020-08-08,1032,,,quantile,,,,
0.025,34001,1 wk ahead inc case,2020-07-12,2020-07-18,22,,,quantile,,,,
0.100,34001,1 wk ahead inc case,2020-07-12,2020-07-18,30,,,quantile,,,,
0.250,34001,1 wk ahead inc case,2020-07-12,2020-07-18,41,,,quantile,,,,
0.500,34001,1 wk ahead inc case,2020-07-12,2020-07-18,57,,,quantile,,,,
,34001,1 wk ahead inc case,2020-07-12,2020-07-18,57,,,point,,,,
0.750,34001,1 wk ahead inc case,2020-07-12,2020-07-18,73,,,quantile,,,,
0.900,34001,1 wk ahead inc case,2020-07-12,2020-07-18,93,,,quantile,,,,
0.975,34001,1 wk ahead inc case,2020-07-12,2020-07-18,123,,,quantile,,,,
0.025,34001,2 wk ahead inc case,2020-07-12,2020-07-25,12,,,quantile,,,,
0.100,34001,2 wk ahead inc case,2020-07-12,2020-07-25,18,,,quantile,,,,
0.250,34001,2 wk ahead inc case,2020-07-12,2020-07-25,26,,,quantile,,,,
0.500,34001,2 wk ahead inc case,2020-07-12,2020-07-25,39,,,quantile,,,,
,34001,2 wk ahead inc case,2020-07-12,2020-07-25,39,,,point,,,,
0.750,34001,2 wk ahead inc case,2020-07-12,2020-07-25,57,,,quantile,,,,
0.900,34001,2 wk ahead inc case,2020-07-12,2020-07-25,74,,,quantile,,,,
0.975,34001,2 wk ahead inc case,2020-07-12,2020-07-25,101,,,quantile,,,,
0.025,34001,3 wk ahead inc case,2020-07-12,2020-08-01,5,,,quantile,,,,
0.100,34001,3 wk ahead inc case,2020-07-12,2020-08-01,10,,,quantile,,,,
0.250,34001,3 wk ahead inc case,2020-07-12,2020-08-01,17,,,quantile,,,,
0.500,34001,3 wk ahead inc case,2020-07-12,2020-08-01,28,,,quantile,,,,
,34001,3 wk ahead inc case,2020-07-12,2020-08-01,28,,,point,,,,
0.750,34001,3 wk ahead inc case,2020-07-12,2020-08-01,47,,,quantile,,,,
0.900,34001,3 wk ahead inc case,2020-07-12,2020-08-01,65,,,quantile,,,,
0.975,34001,3 wk ahead inc case,2020-07-12,2020-08-01,85,,,quantile,,,,
0.025,34001,4 wk ahead inc case,2020-07-12,2020-08-08,2,,,quantile,,,,
0.100,34001,4 wk ahead inc case,2020-07-12,2020-08-08,6,,,quantile,,,,
0.250,34001,4 wk ahead inc case,2020-07-12,2020-08-08,10,,,quantile,,,,
0.500,34001,4 wk ahead inc case,2020-07-12,2020-08-08,20,,,quantile,,,,
,34001,4 wk ahead inc case,2020-07-12,2020-08-08,20,,,point,,,,
0.750,34001,4 wk ahead inc case,2020-07-12,2020-08-08,37,,,quantile,,,,
0.900,34001,4 wk ahead inc case,2020-07-12,2020-08-08,56,,,quantile,,,,
0.975,34001,4 wk ahead inc case,2020-07-12,2020-08-08,78,,,quantile,,,,
0.025,17119,1 wk ahead inc case,2020-07-12,2020-07-18,55,,,quantile,,,,
0.100,17119,1 wk ahead inc case,2020-07-12,2020-07-18,84,,,quantile,,,,
0.250,17119,1 wk ahead inc case,2020-07-12,2020-07-18,118,,,quantile,,,,
0.500,17119,1 wk ahead inc case,2020-07-12,2020-07-18,164,,,quantile,,,,
,17119,1 wk ahead inc case,2020-07-12,2020-07-18,164,,,point,,,,
0.750,17119,1 wk ahead inc case,2020-07-12,2020-07-18,225,,,quantile,,,,
0.900,17119,1 wk ahead inc case,2020-07-12,2020-07-18,291,,,quantile,,,,
0.975,17119,1 wk ahead inc case,2020-07-12,2020-07-18,381,,,quantile,,,,
0.025,17119,2 wk ahead inc case,2020-07-12,2020-07-25,46,,,quantile,,,,
0.100,17119,2 wk ahead inc case,2020-07-12,2020-07-25,82,,,quantile,,,,
0.250,17119,2 wk ahead inc case,2020-07-12,2020-07-25,129,,,quantile,,,,
0.500,17119,2 wk ahead inc case,2020-07-12,2020-07-25,201,,,quantile,,,,
,17119,2 wk ahead inc case,2020-07-12,2020-07-25,201,,,point,,,,
0.750,17119,2 wk ahead inc case,2020-07-12,2020-07-25,297,,,quantile,,,,
0.900,17119,2 wk ahead inc case,2020-07-12,2020-07-25,422,,,quantile,,,,
0.975,17119,2 wk ahead inc case,2020-07-12,2020-07-25,559,,,quantile,,,,
0.025,17119,3 wk ahead inc case,2020-07-12,2020-08-01,36,,,quantile,,,,
0.100,17119,3 wk ahead inc case,2020-07-12,2020-08-01,82,,,quantile,,,,
0.250,17119,3 wk ahead inc case,2020-07-12,2020-08-01,144,,,quantile,,,,
0.500,17119,3 wk ahead inc case,2020-07-12,2020-08-01,242,,,quantile,,,,
,17119,3 wk ahead inc case,2020-07-12,2020-08-01,242,,,point,,,,
0.750,17119,3 wk ahead inc case,2020-07-12,2020-08-01,426,,,quantile,,,,
0.900,17119,3 wk ahead inc case,2020-07-12,2020-08-01,629,,,quantile,,,,
0.975,17119,3 wk ahead inc case,2020-07-12,2020-08-01,871,,,quantile,,,,
0.025,17119,4 wk ahead inc case,2020-07-12,2020-08-08,36,,,quantile,,,,
0.100,17119,4 wk ahead inc case,2020-07-12,2020-08-08,81,,,quantile,,,,
0.250,17119,4 wk ahead inc case,2020-07-12,2020-08-08,146,,,quantile,,,,
0.500,17119,4 wk ahead inc case,2020-07-12,2020-08-08,277,,,quantile,,,,
,17119,4 wk ahead inc case,2020-07-12,2020-08-08,277,,,point,,,,
0.750,17119,4 wk ahead inc case,2020-07-12,2020-08-08,579,,,quantile,,,,
0.900,17119,4 wk ahead inc case,2020-07-12,2020-08-08,971,,,quantile,,,,
0.975,17119,4 wk ahead inc case,2020-07-12,2020-08-08,1434,,,quantile,,,,
0.025,27163,1 wk ahead inc case,2020-07-12,2020-07-18,91,,,quantile,,,,
0.100,27163,1 wk ahead inc case,2020-07-12,2020-07-18,121,,,quantile,,,,
0.250,27163,1 wk ahead inc case,2020-07-12,2020-07-18,156,,,quantile,,,,
0.500,27163,1 wk ahead inc case,2020-07-12,2020-07-18,208,,,quantile,,,,
,27163,1 wk ahead inc case,2020-07-12,2020-07-18,208,,,point,,,,
0.750,27163,1 wk ahead inc case,2020-07-12,2020-07-18,283,,,quantile,,,,
0.900,27163,1 wk ahead inc case,2020-07-12,2020-07-18,356,,,quantile,,,,
0.975,27163,1 wk ahead inc case,2020-07-12,2020-07-18,443,,,quantile,,,,
0.025,27163,2 wk ahead inc case,2020-07-12,2020-07-25,80,,,quantile,,,,
0.100,27163,2 wk ahead inc case,2020-07-12,2020-07-25,127,,,quantile,,,,
0.250,27163,2 wk ahead inc case,2020-07-12,2020-07-25,184,,,quantile,,,,
0.500,27163,2 wk ahead inc case,2020-07-12,2020-07-25,285,,,quantile,,,,
,27163,2 wk ahead inc case,2020-07-12,2020-07-25,285,,,point,,,,
0.750,27163,2 wk ahead inc case,2020-07-12,2020-07-25,418,,,quantile,,,,
0.900,27163,2 wk ahead inc case,2020-07-12,2020-07-25,576,,,quantile,,,,
0.975,27163,2 wk ahead inc case,2020-07-12,2020-07-25,729,,,quantile,,,,
0.025,27163,3 wk ahead inc case,2020-07-12,2020-08-01,84,,,quantile,,,,
0.100,27163,3 wk ahead inc case,2020-07-12,2020-08-01,133,,,quantile,,,,
0.250,27163,3 wk ahead inc case,2020-07-12,2020-08-01,215,,,quantile,,,,
0.500,27163,3 wk ahead inc case,2020-07-12,2020-08-01,386,,,quantile,,,,
,27163,3 wk ahead inc case,2020-07-12,2020-08-01,386,,,point,,,,
0.750,27163,3 wk ahead inc case,2020-07-12,2020-08-01,680,,,quantile,,,,
0.900,27163,3 wk ahead inc case,2020-07-12,2020-08-01,942,,,quantile,,,,
0.975,27163,3 wk ahead inc case,2020-07-12,2020-08-01,1303,,,quantile,,,,
0.025,27163,4 wk ahead inc case,2020-07-12,2020-08-08,70,,,quantile,,,,
0.100,27163,4 wk ahead inc case,2020-07-12,2020-08-08,140,,,quantile,,,,
0.250,27163,4 wk ahead inc case,2020-07-12,2020-08-08,253,,,quantile,,,,
0.500,27163,4 wk ahead inc case,2020-07-12,2020-08-08,497,,,quantile,,,,
,27163,4 wk ahead inc case,2020-07-12,2020-08-08,497,,,point,,,,
0.750,27163,4 wk ahead inc case,2020-07-12,2020-08-08,1004,,,quantile,,,,
0.900,27163,4 wk ahead inc case,2020-07-12,2020-08-08,1492,,,quantile,,,,
0.975,27163,4 wk ahead inc case,2020-07-12,2020-08-08,2049,,,quantile,,,,
0.025,37021,1 wk ahead inc case,2020-07-12,2020-07-18,73,,,quantile,,,,
0.100,37021,1 wk ahead inc case,2020-07-12,2020-07-18,111,,,quantile,,,,
0.250,37021,1 wk ahead inc case,2020-07-12,2020-07-18,158,,,quantile,,,,
0.500,37021,1 wk ahead inc case,2020-07-12,2020-07-18,228,,,quantile,,,,
,37021,1 wk ahead inc case,2020-07-12,2020-07-18,228,,,point,,,,
0.750,37021,1 wk ahead inc case,2020-07-12,2020-07-18,325,,,quantile,,,,
0.900,37021,1 wk ahead inc case,2020-07-12,2020-07-18,425,,,quantile,,,,
0.975,37021,1 wk ahead inc case,2020-07-12,2020-07-18,547,,,quantile,,,,
0.025,37021,2 wk ahead inc case,2020-07-12,2020-07-25,66,,,quantile,,,,
0.100,37021,2 wk ahead inc case,2020-07-12,2020-07-25,130,,,quantile,,,,
0.250,37021,2 wk ahead inc case,2020-07-12,2020-07-25,218,,,quantile,,,,
0.500,37021,2 wk ahead inc case,2020-07-12,2020-07-25,367,,,quantile,,,,
,37021,2 wk ahead inc case,2020-07-12,2020-07-25,367,,,point,,,,
0.750,37021,2 wk ahead inc case,2020-07-12,2020-07-25,564,,,quantile,,,,
0.900,37021,2 wk ahead inc case,2020-07-12,2020-07-25,812,,,quantile,,,,
0.975,37021,2 wk ahead inc case,2020-07-12,2020-07-25,1105,,,quantile,,,,
0.025,37021,3 wk ahead inc case,2020-07-12,2020-08-01,72,,,quantile,,,,
0.100,37021,3 wk ahead inc case,2020-07-12,2020-08-01,172,,,quantile,,,,
0.250,37021,3 wk ahead inc case,2020-07-12,2020-08-01,316,,,quantile,,,,
0.500,37021,3 wk ahead inc case,2020-07-12,2020-08-01,574,,,quantile,,,,
,37021,3 wk ahead inc case,2020-07-12,2020-08-01,574,,,point,,,,
0.750,37021,3 wk ahead inc case,2020-07-12,2020-08-01,1056,,,quantile,,,,
0.900,37021,3 wk ahead inc case,2020-07-12,2020-08-01,1630,,,quantile,,,,
0.975,37021,3 wk ahead inc case,2020-07-12,2020-08-01,2131,,,quantile,,,,
0.025,37021,4 wk ahead inc case,2020-07-12,2020-08-08,76,,,quantile,,,,
0.100,37021,4 wk ahead inc case,2020-07-12,2020-08-08,192,,,quantile,,,,
0.250,37021,4 wk ahead inc case,2020-07-12,2020-08-08,438,,,quantile,,,,
0.500,37021,4 wk ahead inc case,2020-07-12,2020-08-08,892,,,quantile,,,,
,37021,4 wk ahead inc case,2020-07-12,2020-08-08,892,,,point,,,,
0.750,37021,4 wk ahead inc case,2020-07-12,2020-08-08,1860,,,quantile,,,,
0.900,37021,4 wk ahead inc case,2020-07-12,2020-08-08,2849,,,quantile,,,,
0.975,37021,4 wk ahead inc case,2020-07-12,2020-08-08,4366,,,quantile,,,,
0.025,22103,1 wk ahead inc case,2020-07-12,2020-07-18,303,,,quantile,,,,
0.100,22103,1 wk ahead inc case,2020-07-12,2020-07-18,421,,,quantile,,,,
0.250,22103,1 wk ahead inc case,2020-07-12,2020-07-18,572,,,quantile,,,,
0.500,22103,1 wk ahead inc case,2020-07-12,2020-07-18,820,,,quantile,,,,
,22103,1 wk ahead inc case,2020-07-12,2020-07-18,820,,,point,,,,
0.750,22103,1 wk ahead inc case,2020-07-12,2020-07-18,1132,,,quantile,,,,
0.900,22103,1 wk ahead inc case,2020-07-12,2020-07-18,1447,,,quantile,,,,
0.975,22103,1 wk ahead inc case,2020-07-12,2020-07-18,1834,,,quantile,,,,
0.025,22103,2 wk ahead inc case,2020-07-12,2020-07-25,327,,,quantile,,,,
0.100,22103,2 wk ahead inc case,2020-07-12,2020-07-25,512,,,quantile,,,,
0.250,22103,2 wk ahead inc case,2020-07-12,2020-07-25,792,,,quantile,,,,
0.500,22103,2 wk ahead inc case,2020-07-12,2020-07-25,1274,,,quantile,,,,
,22103,2 wk ahead inc case,2020-07-12,2020-07-25,1274,,,point,,,,
0.750,22103,2 wk ahead inc case,2020-07-12,2020-07-25,1984,,,quantile,,,,
0.900,22103,2 wk ahead inc case,2020-07-12,2020-07-25,2683,,,quantile,,,,
0.975,22103,2 wk ahead inc case,2020-07-12,2020-07-25,3789,,,quantile,,,,
0.025,22103,3 wk ahead inc case,2020-07-12,2020-08-01,361,,,quantile,,,,
0.100,22103,3 wk ahead inc case,2020-07-12,2020-08-01,646,,,quantile,,,,
0.250,22103,3 wk ahead inc case,2020-07-12,2020-08-01,1123,,,quantile,,,,
0.500,22103,3 wk ahead inc case,2020-07-12,2020-08-01,2006,,,quantile,,,,
,22103,3 wk ahead inc case,2020-07-12,2020-08-01,2006,,,point,,,,
0.750,22103,3 wk ahead inc case,2020-07-12,2020-08-01,3469,,,quantile,,,,
0.900,22103,3 wk ahead inc case,2020-07-12,2020-08-01,5014,,,quantile,,,,
0.975,22103,3 wk ahead inc case,2020-07-12,2020-08-01,6958,,,quantile,,,,
0.025,22103,4 wk ahead inc case,2020-07-12,2020-08-08,370,,,quantile,,,,
0.100,22103,4 wk ahead inc case,2020-07-12,2020-08-08,736,,,quantile,,,,
0.250,22103,4 wk ahead inc case,2020-07-12,2020-08-08,1429,,,quantile,,,,
0.500,22103,4 wk ahead inc case,2020-07-12,2020-08-08,2936,,,quantile,,,,
,22103,4 wk ahead inc case,2020-07-12,2020-08-08,2936,,,point,,,,
0.750,22103,4 wk ahead inc case,2020-07-12,2020-08-08,5372,,,quantile,,,,
0.900,22103,4 wk ahead inc case,2020-07-12,2020-08-08,8339,,,quantile,,,,
0.975,22103,4 wk ahead inc case,2020-07-12,2020-08-08,11878,,,quantile,,,,
0.025,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
0.100,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
0.250,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
0.500,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,point,,,,
0.750,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
0.900,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
0.975,49057,1 wk ahead inc case,2020-07-12,2020-07-18,0,,,quantile,,,,
0.025,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
0.100,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
0.250,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
0.500,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,point,,,,
0.750,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
0.900,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
0.975,49057,2 wk ahead inc case,2020-07-12,2020-07-25,0,,,quantile,,,,
0.025,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
0.100,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
0.250,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
0.500,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,point,,,,
0.750,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
0.900,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
0.975,49057,3 wk ahead inc case,2020-07-12,2020-08-01,0,,,quantile,,,,
0.025,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
0.100,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
0.250,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
0.500,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,point,,,,
0.750,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
0.900,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
0.975,49057,4 wk ahead inc case,2020-07-12,2020-08-08,0,,,quantile,,,,
0.025,17163,1 wk ahead inc case,2020-07-12,2020-07-18,125,,,quantile,,,,
0.100,17163,1 wk ahead inc case,2020-07-12,2020-07-18,169,,,quantile,,,,
0.250,17163,1 wk ahead inc case,2020-07-12,2020-07-18,217,,,quantile,,,,
0.500,17163,1 wk ahead inc case,2020-07-12,2020-07-18,288,,,quantile,,,,
,17163,1 wk ahead inc case,2020-07-12,2020-07-18,288,,,point,,,,
0.750,17163,1 wk ahead inc case,2020-07-12,2020-07-18,360,,,quantile,,,,
0.900,17163,1 wk ahead inc case,2020-07-12,2020-07-18,442,,,quantile,,,,
0.975,17163,1 wk ahead inc case,2020-07-12,2020-07-18,532,,,quantile,,,,
0.025,17163,2 wk ahead inc case,2020-07-12,2020-07-25,112,,,quantile,,,,
0.100,17163,2 wk ahead inc case,2020-07-12,2020-07-25,160,,,quantile,,,,
0.250,17163,2 wk ahead inc case,2020-07-12,2020-07-25,224,,,quantile,,,,
0.500,17163,2 wk ahead inc case,2020-07-12,2020-07-25,330,,,quantile,,,,
,17163,2 wk ahead inc case,2020-07-12,2020-07-25,330,,,point,,,,
0.750,17163,2 wk ahead inc case,2020-07-12,2020-07-25,470,,,quantile,,,,
0.900,17163,2 wk ahead inc case,2020-07-12,2020-07-25,591,,,quantile,,,,
0.975,17163,2 wk ahead inc case,2020-07-12,2020-07-25,725,,,quantile,,,,
0.025,17163,3 wk ahead inc case,2020-07-12,2020-08-01,93,,,quantile,,,,
0.100,17163,3 wk ahead inc case,2020-07-12,2020-08-01,146,,,quantile,,,,
0.250,17163,3 wk ahead inc case,2020-07-12,2020-08-01,227,,,quantile,,,,
0.500,17163,3 wk ahead inc case,2020-07-12,2020-08-01,394,,,quantile,,,,
,17163,3 wk ahead inc case,2020-07-12,2020-08-01,394,,,point,,,,
0.750,17163,3 wk ahead inc case,2020-07-12,2020-08-01,616,,,quantile,,,,
0.900,17163,3 wk ahead inc case,2020-07-12,2020-08-01,839,,,quantile,,,,
0.975,17163,3 wk ahead inc case,2020-07-12,2020-08-01,1099,,,quantile,,,,
0.025,17163,4 wk ahead inc case,2020-07-12,2020-08-08,77,,,quantile,,,,
0.100,17163,4 wk ahead inc case,2020-07-12,2020-08-08,134,,,quantile,,,,
0.250,17163,4 wk ahead inc case,2020-07-12,2020-08-08,226,,,quantile,,,,
0.500,17163,4 wk ahead inc case,2020-07-12,2020-08-08,446,,,quantile,,,,
,17163,4 wk ahead inc case,2020-07-12,2020-08-08,446,,,point,,,,
0.750,17163,4 wk ahead inc case,2020-07-12,2020-08-08,784,,,quantile,,,,
0.900,17163,4 wk ahead inc case,2020-07-12,2020-08-08,1151,,,quantile,,,,
0.975,17163,4 wk ahead inc case,2020-07-12,2020-08-08,1516,,,quantile,,,,
0.025,24021,1 wk ahead inc case,2020-07-12,2020-07-18,16,,,quantile,,,,
0.100,24021,1 wk ahead inc case,2020-07-12,2020-07-18,21,,,quantile,,,,
0.250,24021,1 wk ahead inc case,2020-07-12,2020-07-18,29,,,quantile,,,,
0.500,24021,1 wk ahead inc case,2020-07-12,2020-07-18,38,,,quantile,,,,
,24021,1 wk ahead inc case,2020-07-12,2020-07-18,38,,,point,,,,
0.750,24021,1 wk ahead inc case,2020-07-12,2020-07-18,52,,,quantile,,,,
0.900,24021,1 wk ahead inc case,2020-07-12,2020-07-18,64,,,quantile,,,,
0.975,24021,1 wk ahead inc case,2020-07-12,2020-07-18,77,,,quantile,,,,
0.025,24021,2 wk ahead inc case,2020-07-12,2020-07-25,8,,,quantile,,,,
0.100,24021,2 wk ahead inc case,2020-07-12,2020-07-25,12,,,quantile,,,,
0.250,24021,2 wk ahead inc case,2020-07-12,2020-07-25,19,,,quantile,,,,
0.500,24021,2 wk ahead inc case,2020-07-12,2020-07-25,29,,,quantile,,,,
,24021,2 wk ahead inc case,2020-07-12,2020-07-25,29,,,point,,,,
0.750,24021,2 wk ahead inc case,2020-07-12,2020-07-25,42,,,quantile,,,,
0.900,24021,2 wk ahead inc case,2020-07-12,2020-07-25,56,,,quantile,,,,
0.975,24021,2 wk ahead inc case,2020-07-12,2020-07-25,68,,,quantile,,,,
0.025,24021,3 wk ahead inc case,2020-07-12,2020-08-01,3,,,quantile,,,,
0.100,24021,3 wk ahead inc case,2020-07-12,2020-08-01,7,,,quantile,,,,
0.250,24021,3 wk ahead inc case,2020-07-12,2020-08-01,13,,,quantile,,,,
0.500,24021,3 wk ahead inc case,2020-07-12,2020-08-01,22,,,quantile,,,,
,24021,3 wk ahead inc case,2020-07-12,2020-08-01,22,,,point,,,,
0.750,24021,3 wk ahead inc case,2020-07-12,2020-08-01,35,,,quantile,,,,
0.900,24021,3 wk ahead inc case,2020-07-12,2020-08-01,49,,,quantile,,,,
0.975,24021,3 wk ahead inc case,2020-07-12,2020-08-01,66,,,quantile,,,,
0.025,24021,4 wk ahead inc case,2020-07-12,2020-08-08,2,,,quantile,,,,
0.100,24021,4 wk ahead inc case,2020-07-12,2020-08-08,4,,,quantile,,,,
0.250,24021,4 wk ahead inc case,2020-07-12,2020-08-08,8,,,quantile,,,,
0.500,24021,4 wk ahead inc case,2020-07-12,2020-08-08,17,,,quantile,,,,
,24021,4 wk ahead inc case,2020-07-12,2020-08-08,17,,,point,,,,
0.750,24021,4 wk ahead inc case,2020-07-12,2020-08-08,31,,,quantile,,,,
0.900,24021,4 wk ahead inc case,2020-07-12,2020-08-08,44,,,quantile,,,,
0.975,24021,4 wk ahead inc case,2020-07-12,2020-08-08,60,,,quantile,,,,
0.025,06041,1 wk ahead inc case,2020-07-12,2020-07-18,281,,,quantile,,,,
0.100,06041,1 wk ahead inc case,2020-07-12,2020-07-18,426,,,quantile,,,,
0.250,06041,1 wk ahead inc case,2020-07-12,2020-07-18,595,,,quantile,,,,
0.500,06041,1 wk ahead inc case,2020-07-12,2020-07-18,875,,,quantile,,,,
,06041,1 wk ahead inc case,2020-07-12,2020-07-18,875,,,point,,,,
0.750,06041,1 wk ahead inc case,2020-07-12,2020-07-18,1295,,,quantile,,,,
0.900,06041,1 wk ahead inc case,2020-07-12,2020-07-18,1775,,,quantile,,,,
0.975,06041,1 wk ahead inc case,2020-07-12,2020-07-18,2366,,,quantile,,,,
0.025,06041,2 wk ahead inc case,2020-07-12,2020-07-25,189,,,quantile,,,,
0.100,06041,2 wk ahead inc case,2020-07-12,2020-07-25,359,,,quantile,,,,
0.250,06041,2 wk ahead inc case,2020-07-12,2020-07-25,587,,,quantile,,,,
0.500,06041,2 wk ahead inc case,2020-07-12,2020-07-25,904,,,quantile,,,,
,06041,2 wk ahead inc case,2020-07-12,2020-07-25,904,,,point,,,,
0.750,06041,2 wk ahead inc case,2020-07-12,2020-07-25,1575,,,quantile,,,,
0.900,06041,2 wk ahead inc case,2020-07-12,2020-07-25,2292,,,quantile,,,,
0.975,06041,2 wk ahead inc case,2020-07-12,2020-07-25,3130,,,quantile,,,,
0.025,06041,3 wk ahead inc case,2020-07-12,2020-08-01,151,,,quantile,,,,
0.100,06041,3 wk ahead inc case,2020-07-12,2020-08-01,323,,,quantile,,,,
0.250,06041,3 wk ahead inc case,2020-07-12,2020-08-01,545,,,quantile,,,,
0.500,06041,3 wk ahead inc case,2020-07-12,2020-08-01,1078,,,quantile,,,,
,06041,3 wk ahead inc case,2020-07-12,2020-08-01,1078,,,point,,,,
0.750,06041,3 wk ahead inc case,2020-07-12,2020-08-01,1954,,,quantile,,,,
0.900,06041,3 wk ahead inc case,2020-07-12,2020-08-01,3042,,,quantile,,,,
