forecast_date,location,location_name,target,type,target_end_date,quantile,value
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.900,6808.852849481122
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.950,7274.214487129611
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.975,7677.846306557129
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.990,8147.155525904389
2020-05-30,06,California,8 day ahead inc death,point,2020-06-07,,62.64884913892867
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.010,0.0
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.025,0.0
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.050,3.200222804559992
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.100,16.330758033467752
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.150,25.189867815055962
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.200,32.23080742996711
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.250,38.27130668240983
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.300,43.69586170058112
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.350,48.72252034522139
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.400,53.49232784096441
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.450,58.10717179362821
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.500,62.64884913892867
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.550,67.19052648422912
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.600,71.80537043689294
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.650,76.57517793263597
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.700,81.60183657727623
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.750,87.02639159544752
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.800,93.06689084789024
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.850,100.10783046280137
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.900,108.96694024438963
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.950,122.09747547329737
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.975,133.48625657541393
2020-05-30,06,California,8 day ahead inc death,quantile,2020-06-07,0.990,146.72817584712033
2020-05-30,06,California,8 day ahead inc hosp,point,2020-06-07,,494.0847006984767
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.010,324.2307275276259
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.025,350.98156734480364
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.050,373.98876537436564
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.100,400.5145912320139
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.150,418.41144000652844
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.200,432.635288070861
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.250,444.83808319461156
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.300,455.79657035897776
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.350,465.95124185782277
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.400,475.5870320827358
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.450,484.90977063943086
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.500,494.0847006984767
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.550,503.25963075752253
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.600,512.5823693142177
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.650,522.2181595391306
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.700,532.3728310379756
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.750,543.3313182023419
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.800,555.5341133260923
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.850,569.757961390425
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.900,587.6548101649396
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.950,614.1806360225878
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.975,637.1878340521497
2020-05-30,06,California,8 day ahead inc hosp,quantile,2020-06-07,0.990,663.9386738693274
2020-05-30,06,California,9 day ahead cum death,point,2020-06-08,,5277.073172631441
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.010,3961.0
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.025,3961.0
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.050,3961.0
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.100,3961.0
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.150,3961.0
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.200,4151.085381969896
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.250,4374.687166490655
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.300,4575.48847969397
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.350,4761.560821754727
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.400,4938.125278316382
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.450,5108.953433403592
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.500,5277.073172631441
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.550,5445.19291185929
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.600,5616.0210669465005
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.650,5792.585523508155
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.700,5978.657865568912
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.750,6179.459178772227
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.800,6403.060963292985
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.850,6663.696152008617
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.900,6991.634733513678
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.950,7477.689111835001
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.975,7899.268797805456
2020-05-30,06,California,9 day ahead cum death,quantile,2020-06-08,0.990,8389.446290739674
2020-05-30,06,California,9 day ahead inc death,point,2020-06-08,,62.29833126393568
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.010,0.0
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.025,0.0
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.050,0.20626613149728001
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.100,13.92066289604913
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.150,23.17370128384755
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.200,30.527722867183623
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.250,36.83681857118786
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.300,42.502581504183716
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.350,47.75275522907426
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.400,52.734656678387424
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.450,57.55470398567368
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.500,62.29833126393568
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.550,67.04195854219768
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.600,71.86200584948395
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.650,76.84390729879712
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.700,82.09408102368765
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.750,87.75984395668351
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.800,94.06893966068775
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.850,101.42296124402381
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.900,110.67599963182228
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.950,124.3903963963741
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.975,136.2855903070681
2020-05-30,06,California,9 day ahead inc death,quantile,2020-06-08,0.990,150.1163239101075
2020-05-30,06,California,9 day ahead inc hosp,point,2020-06-08,,493.94993928436327
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.010,316.5432502583011
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.025,344.483591199625
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.050,368.5138258181932
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.100,396.21914734372393
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.150,414.9117962456905
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.200,429.7681210239445
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.250,442.51352485144514
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.300,453.959291401806
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.350,464.56549987092046
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.400,474.6297545247225
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.450,484.3670373749462
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.500,493.94993928436327
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.550,503.5328411937803
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.600,513.2701240440041
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.650,523.3343786978061
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.700,533.9405871669205
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.750,545.3863537172814
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.800,558.1317575447821
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.850,572.9880823230361
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.900,591.6807312250027
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.950,619.3860527505334
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.975,643.4162873691015
2020-05-30,06,California,9 day ahead inc hosp,quantile,2020-06-08,0.990,671.3566283104254
2020-05-30,08,Colorado,1 day ahead cum death,point,2020-05-31,,1438.134164581662
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.010,1365.0
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.025,1365.0
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.050,1369.9055819321718
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.100,1384.9753634113722
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.150,1395.1428734314406
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.200,1403.2236880787643
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.250,1410.1563075167883
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.300,1416.382014033745
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.350,1422.1510589374511
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.400,1427.6253183949368
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.450,1432.921727773143
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.500,1438.134164581662
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.550,1443.346601390181
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.600,1448.643010768387
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.650,1454.1172702258727
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.700,1459.8863151295789
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.750,1466.1120216465356
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.800,1473.0446410845595
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.850,1481.1254557318832
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.900,1491.2929657519517
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.950,1506.362747231152
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.975,1519.4335352478884
2020-05-30,08,Colorado,1 day ahead cum death,quantile,2020-05-31,0.990,1534.6311510579812
2020-05-30,08,Colorado,1 day ahead inc death,point,2020-05-31,,18.106609295296195
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.010,12.114979252970697
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.025,13.058620031657796
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.050,13.870203159978239
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.100,14.80590652999193
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.150,15.43722115147845
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.200,15.938969999555171
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.250,16.369425834640424
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.300,16.75598847834385
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.350,17.114196377085356
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.400,17.45410064376425
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.450,17.782961955456113
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.500,18.106609295296195
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.550,18.430256635136278
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.600,18.75911794682814
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.650,19.099022213507038
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.700,19.457230112248542
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.750,19.843792755951966
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.800,20.27424859103722
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.850,20.77599743911394
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.900,21.407312060600464
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.950,22.34301543061415
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.975,23.154598558934595
2020-05-30,08,Colorado,1 day ahead inc death,quantile,2020-05-31,0.990,24.098239337621692
2020-05-30,08,Colorado,1 day ahead inc hosp,point,2020-05-31,,78.75014174490276
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.010,33.63940516475443
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.025,40.74403784282912
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.050,46.854413893408264
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.100,53.89928614748052
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.150,58.652428011697005
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.200,62.43007448771288
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.250,65.67095879611419
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.300,68.58137306879897
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.350,71.2783056308743
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.400,73.83743089867355
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.450,76.31341421178475
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.500,78.75014174490276
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.550,81.1868692780208
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.600,83.662852591132
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.650,86.22197785893123
2020-05-30,08,Colorado,1 day ahead inc hosp,quantile,2020-05-31,0.700,88.91891042100656
