forecast_date,location,target,type,target_end_date,quantile,value
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.010,2220.0081955895553
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.025,2272.620693909
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.050,2317.870344983064
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.100,2370.040294707829
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.150,2405.239112109736
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.200,2433.2140163555528
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.250,2457.213993265757
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.300,2478.766714281591
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.350,2498.7385223002843
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.400,2517.6898150626607
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.450,2536.0254101317832
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.500,2554.0703012683452
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.550,2572.115192404907
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.600,2590.450787474029
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.650,2609.4020802364053
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.700,2629.373888255099
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.750,2650.926609270932
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.800,2674.9265861811373
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.850,2702.901490426954
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.900,2738.100307828861
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.950,2790.270257553626
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.975,2835.51990862769
2020-07-05,51,5 wk ahead cum death,quantile,2020-08-08,0.990,2888.1324069471343
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.010,2308.870139772955
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.025,2368.826875208289
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.050,2420.3929753679195
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.100,2479.845386358378
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.150,2519.9576458026863
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.200,2551.837598024521
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.250,2579.187758386085
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.300,2603.7490476830108
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.350,2626.50874258044
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.400,2648.1054673626845
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.450,2669.000548526365
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.500,2689.56434607244
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.550,2710.1281436185145
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.600,2731.0232247821955
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.650,2752.6199495644396
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.700,2775.37964446187
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.750,2799.940933758796
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.800,2827.291094120358
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.850,2859.1710463421937
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.900,2899.2833057865023
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.950,2958.7357167769605
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.975,3010.3018169365905
2020-07-05,51,6 wk ahead cum death,quantile,2020-08-15,0.990,3070.258552371925
2020-07-05,51,1 wk ahead cum death,point,2020-07-11,nan,2022.4406604463086
2020-07-05,51,2 wk ahead cum death,point,2020-07-18,nan,2170.116867583803
2020-07-05,51,3 wk ahead cum death,point,2020-07-25,nan,2306.224630144003
2020-07-05,51,4 wk ahead cum death,point,2020-08-01,nan,2431.2289166081828
2020-07-05,51,5 wk ahead cum death,point,2020-08-08,nan,2545.470170357725
2020-07-05,51,6 wk ahead cum death,point,2020-08-15,nan,2649.5944800616976
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.010,1360.0
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.025,1364.596047846739
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.050,1371.917473887316
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.100,1380.3586092195044
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.150,1386.0538031537515
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.200,1390.58016275137
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.250,1394.4633762514254
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.300,1397.9506219902341
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.350,1401.1820748707464
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.400,1404.2484076498865
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.450,1407.2151201000845
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.500,1410.1347964452204
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.550,1413.0544727903562
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.600,1416.021185240554
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.650,1419.087518019694
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.700,1422.3189709002065
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.750,1425.8062166390148
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.800,1429.6894301390705
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.850,1434.2157897366887
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.900,1439.9109836709365
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.950,1448.3521190031245
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.975,1455.6735450437009
2020-07-05,53,1 wk ahead cum death,quantile,2020-07-11,0.990,1464.186285056332
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.010,1360.0
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.025,1370.5437293568014
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.050,1385.9587200312594
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.100,1403.7312170429582
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.150,1415.722236401632
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.200,1425.252318464857
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.250,1433.428280300507
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.300,1440.7705467176434
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.350,1447.5742507695559
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.400,1454.030300579151
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.450,1460.2766034851895
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.500,1466.423873618531
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.550,1472.5711437518726
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.600,1478.817446657911
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.650,1485.273496467506
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.700,1492.0772005194187
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.750,1499.4194669365552
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.800,1507.595428772205
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.850,1517.1255108354296
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.900,1529.116530194104
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.950,1546.8890272058027
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.975,1562.3040178802605
2020-07-05,53,2 wk ahead cum death,quantile,2020-07-18,0.990,1580.227275887857
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.010,1360.0
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.025,1379.8482261527356
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.050,1403.600812291865
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.100,1430.9860229022909
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.150,1449.4626944895667
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.200,1464.1473673447247
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.250,1476.7455091063855
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.300,1488.0590297702972
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.350,1498.5426927170395
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.400,1508.4906636538628
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.450,1518.1154406621695
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.500,1527.587620467288
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.550,1537.0598002724064
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.600,1546.6845772807128
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.650,1556.6325482175366
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.700,1567.1162111642786
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.750,1578.42973182819
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.800,1591.0278735898514
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.850,1605.7125464450091
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.900,1624.1892180322848
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.950,1651.574428642711
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.975,1675.3270147818405
2020-07-05,53,3 wk ahead cum death,quantile,2020-07-25,0.990,1702.9445293629356
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.010,1360.0
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.025,1393.8310080304075
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.050,1425.736134162391
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.100,1462.520701264211
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.150,1487.3390740526852
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.200,1507.0639299865366
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.250,1523.9861000433054
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.300,1539.1827317559362
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.350,1553.264675788548
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.400,1566.627063599187
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.450,1579.5553284476346
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.500,1592.2786205412592
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.550,1605.001912634884
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.600,1617.9301774833316
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.650,1631.2925652939707
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.700,1645.3745093265827
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.750,1660.5711410392132
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.800,1677.493311095982
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.850,1697.2181670298335
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.900,1722.0365398183071
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.950,1758.8211069201275
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.975,1790.726233052111
2020-07-05,53,4 wk ahead cum death,quantile,2020-08-01,0.990,1827.8228372281988
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.010,1366.218524756378
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.025,1412.395697119798
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.050,1452.1106128484705
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.100,1497.899367185975
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.150,1528.7928223548904
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.200,1553.3459611806861
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.250,1574.410368040283
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.300,1593.3268564230634
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.350,1610.8558020300334
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.400,1627.4890572517193
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.450,1643.5819241737954
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.500,1659.41964477077
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.550,1675.2573653677443
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.600,1691.3502322898205
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.650,1707.9834875115066
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.700,1725.5124331184768
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.750,1744.4289215012573
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.800,1765.4933283608539
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.850,1790.0464671866496
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.900,1820.939922355565
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.950,1866.7286766930695
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.975,1906.4435924217416
2020-07-05,53,5 wk ahead cum death,quantile,2020-08-08,0.990,1952.620764785162
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.010,1380.1785588491157
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.025,1434.992147363681
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.050,1482.1348574350006
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.100,1536.4873829447415
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.150,1573.1587738669705
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.200,1602.3040328652082
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.250,1627.3080699426268
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.300,1649.7624680204026
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.350,1670.5698142137305
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.400,1690.3139509963778
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.450,1709.416631830623
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.500,1728.2164468773083
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.550,1747.016261923994
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.600,1766.1189427582387
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.650,1785.8630795408862
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.700,1806.6704257342144
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.750,1829.1248238119892
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.800,1854.1288608894085
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.850,1883.2741198876465
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.900,1919.9455108098748
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.950,1974.2980363196161
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.975,2021.440746390936
2020-07-05,53,6 wk ahead cum death,quantile,2020-08-15,0.990,2076.2543349055013
2020-07-05,53,1 wk ahead cum death,point,2020-07-11,nan,1428.9372152893536
2020-07-05,53,2 wk ahead cum death,point,2020-07-18,nan,1498.6780117821982
2020-07-05,53,3 wk ahead cum death,point,2020-07-25,nan,1568.976026751932
2020-07-05,53,4 wk ahead cum death,point,2020-08-01,nan,1639.7265330498926
2020-07-05,53,5 wk ahead cum death,point,2020-08-08,nan,1710.7888068370942
2020-07-05,53,6 wk ahead cum death,point,2020-08-15,nan,1781.9598990858588
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.010,94.0
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.025,94.0
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.050,94.0
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.100,94.0
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.150,94.39565928394288
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.200,95.36809490695252
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.250,96.20235808418508
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.300,96.95155220132736
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.350,97.64579220310291
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.400,98.30455807491012
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.450,98.94192167971892
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.500,99.56918012537196
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.550,100.19643857102498
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.600,100.83380217583378
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.650,101.49256804764099
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.700,102.18680804941656
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.750,102.93600216655884
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.800,103.77026534379141
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.850,104.74270096680101
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.900,105.9662470289665
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.950,107.77972660756306
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.975,109.35264969057077
2020-07-05,54,1 wk ahead cum death,quantile,2020-07-11,0.990,111.18151270049557
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.010,94.0
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.025,94.0
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.050,94.0
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.100,96.22101808925869
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.150,98.18517739443287
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.200,99.74622894506822
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.250,101.08547217684769
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.300,102.28815399003773
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.350,103.40261792537848
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.400,104.46013521635098
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.450,105.48329543391478
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.500,106.49023383278305
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.550,107.4971722316513
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.600,108.52033244921513
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.650,109.57784974018763
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.700,110.69231367552835
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.750,111.89499548871844
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.800,113.23423872049787
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.850,114.79529027113323
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.900,116.75944957630743
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.950,119.67062954671219
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.975,122.19564401518666
2020-07-05,54,2 wk ahead cum death,quantile,2020-07-18,0.990,125.13151901810647
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.010,94.0
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.025,94.0
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.050,96.85373212504958
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.100,100.67619337765957
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.150,103.25518983762001
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.200,105.30489446814508
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.250,107.06335853197464
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.300,108.64251360891019
2020-07-05,54,3 wk ahead cum death,quantile,2020-07-25,0.350,110.10583612884321
